DateKey,metered_consumption,peak_demand
20180101,5976.949999999997,502.594
20180102,6337.428000000002,554.158
20180103,6197.585000000001,495.142
20180104,7007.025999999997,683.757
20180105,7662.304,635.615
20180106,5330.7059999999965,408.799
20180107,4829.0250000000015,398.932
20180108,8278.391000000001,738.902
20180109,6910.147,524.999
20180110,6863.343000000001,551.72
20180111,8183.022000000003,783.427
20180112,8328.304000000006,754.117
20180113,3297.100999999999,290.677
20180114,2917.267,166.015
20180115,6412.068000000001,538.6
20180116,6804.148000000001,571.458
20180117,7351.828000000002,701.62
20180118,8512.225,821.653
20180119,10043.901000000003,826.324
20180120,6738.7840000000015,424.825
20180121,6575.906999999999,442.204
20180122,10651.112,911.722
20180123,9463.033000000001,843.541
20180124,9177.269000000004,855.723
20180125,9964.068000000003,877.565
20180126,8638.625999999998,712.431
20180127,6145.1879999999965,432.591
20180128,7092.783999999998,459.555
20180130,7564.545,581.969
20180131,6647.587000000001,574.827
20180201,6690.069000000001,541.293
20180202,6768.305000000001,544.134
20180203,2944.7880000000005,182.632
20180204,3647.269,494.541
20180205,7839.988000000002,652.961
20180206,9142.79,750.339
20180207,9579.665999999997,751.021
20180208,10266.627000000002,799.694
20180209,8729.187000000002,670.117
20180210,4450.705000000001,424.904
20180211,3667.982,346.812
20180212,6892.303999999999,541.414
20180213,7654.708000000001,616.76
20180214,7368.376000000001,560.214
20180215,7093.9,587.05
20180216,6843.105999999999,529.929
20180217,3608.866000000001,204.506
20180218,4231.59,413.613
20180219,7901.900999999997,623.826
20180220,7853.739000000002,655.11
20180221,7791.107999999998,593.879
20180222,7583.746,563.531
20180223,7956.219999999998,628.156
20180224,4318.626000000002,444.863
20180225,3572.0599999999995,201.896
20180226,7684.468000000003,609.286
20180227,8278.313000000004,662.737
20180228,7416.707000000003,646.728
20180301,7610.539,614.542
20180302,7109.420999999998,555.365
20180303,3656.2210000000005,205.635
20180304,3473.176000000001,191.23
20180305,7191.587000000002,664.452
20180306,7679.583,653.912
20180307,8020.546000000002,664.579
20180308,8444.624000000003,701.626
20180309,8458.71,667.921
20180310,4664.393999999999,420.025
20180311,4842.3020000000015,399.766
20180312,7510.227999999998,624.0
20180313,7508.871999999999,624.25
20180314,7925.667000000002,669.598
20180315,7569.664999999997,623.701
20180316,7193.340000000002,581.751
20180317,3838.228000000001,199.853
20180318,3771.1040000000003,196.49
20180319,7445.75,671.537
20180320,7340.546000000003,567.042
20180321,7763.663,637.606
20180322,7865.983000000006,660.707
20180323,7591.751000000001,627.557
20180324,3783.347000000002,182.744
20180325,3516.9470000000015,183.893
20180326,7063.908999999998,616.659
20180327,7116.224000000001,556.094
20180328,8101.901999999999,669.211
20180329,7790.862,631.445
20180330,5835.264000000001,502.486
20180331,3450.14,181.244
