DateKey,metered_consumption,peak_demand
20180101,2455.9829999999997,168.789
20180102,4817.742000000001,375.929
20180103,5179.107,364.116
20180104,5841.908000000002,474.466
20180105,6629.025999999997,509.321
20180106,5396.302999999999,342.234
20180107,5053.183999999999,288.3
20180108,7626.553000000001,520.286
20180109,5901.35,425.947
20180110,6186.782000000003,445.275
20180111,7544.864000000001,563.415
20180112,8163.344999999999,574.703
20180113,3628.4670000000015,237.087
20180114,3327.5819999999994,219.366
20180115,5425.993,406.08
20180116,5992.067000000001,439.497
20180117,6701.113000000004,494.224
20180118,8396.307000000003,610.329
20180120,7008.543999999998,473.38
20180121,5484.943000000002,335.893
20180123,8125.5850000000055,582.535
20180124,8036.459,564.689
20180125,8507.425000000001,608.253
20180126,7100.623000000004,487.495
20180127,5451.186000000002,302.628
20180128,6044.947,341.081
20180130,6057.748999999999,391.546
20180131,4839.906000000003,314.84
20180201,5003.264,321.868
20180202,5378.626999999998,379.176
20180203,3636.387000000001,248.581
20180204,4124.467,263.156
20180205,7538.621000000002,571.221
20180206,8082.146,586.029
20180209,8345.104999999998,554.936
20180210,5774.789999999997,358.911
20180211,4091.4239999999995,263.724
20180212,5679.988,361.355
20180213,6251.3460000000005,425.762
20180214,6051.1849999999995,368.976
20180215,5635.991000000002,379.986
20180216,5424.544000000001,343.432
20180217,4028.7900000000013,242.338
20180218,4305.102000000002,272.279
20180219,6342.867000000001,425.375
20180220,6717.995999999998,489.892
20180221,6893.021000000002,463.089
20180222,6606.299,426.042
20180223,7023.745000000001,474.9
20180224,4767.8290000000015,259.18
20180225,3000.712,208.067
20180226,6061.909999999999,405.351
20180227,6709.3420000000015,486.871
20180228,6333.903,446.355
20180301,5508.386,385.674
20180302,5722.622,396.521
20180303,3508.551,247.578
20180304,3075.1870000000004,217.075
20180305,5648.8690000000015,411.01
20180306,6353.432000000002,426.32
20180307,6938.070000000001,461.496
20180308,7370.8640000000005,515.272
20180309,7532.375,533.842
20180310,5297.911000000004,328.892
20180311,5093.742000000002,325.588
20180312,6287.264000000002,442.013
20180313,6307.263000000003,434.771
20180314,6710.785000000001,474.027
20180315,6319.030000000002,432.163
20180316,6129.505,408.888
20180317,5039.025999999999,331.157
20180318,4342.062,276.225
20180319,6125.505000000001,448.667
20180320,5980.388,386.697
20180321,6277.8200000000015,429.648
20180322,6458.549000000002,420.645
20180323,6344.225999999998,431.761
20180324,4648.140000000001,277.586
20180325,3993.0970000000007,264.34
20180326,5713.4270000000015,389.398
20180327,5709.510000000001,378.811
20180328,6455.269000000005,446.581
20180329,6361.752,425.482
20180330,3825.905,262.192
20180331,3211.8280000000004,230.018
20180401,3200.151000000001,227.732
20180402,3594.541,235.208
20180403,4455.189,315.305
20180404,5754.387999999998,413.107
20180405,6006.31,423.544
20180406,5310.388,344.413
20180407,3842.9489999999996,264.785
20180408,4252.702,292.802
20180409,7430.709999999999,549.136
20180410,7485.022999999998,502.021
20180411,8248.228000000003,610.81
20180412,8134.8690000000015,509.68
20180413,5965.339999999999,400.231
20180414,4035.907,229.979
20180415,3643.025999999999,199.857
20180416,5678.228,401.435
20180417,5781.591000000001,388.787
20180418,6316.547999999999,417.206
20180419,6470.074000000002,444.786
20180420,6692.624999999998,479.695
20180421,4782.464000000002,295.756
20180422,4388.942000000001,282.992
20180423,7113.27,519.237
20180424,7177.188,518.091
20180425,5132.701,318.391
20180426,6596.148999999999,422.381
20180427,6112.061999999998,356.945
20180428,3808.8600000000015,243.802
20180429,3781.7439999999997,244.001
20180430,6459.429000000001,404.976
20180501,6348.786999999999,407.674
20180502,6728.068,455.392
20180503,6635.983999999999,438.084
20180504,5541.343999999998,355.27
20180505,3358.864999999999,195.13
20180506,3355.6669999999995,200.188
20180507,5673.033000000001,381.15
20180508,5428.224,376.487
20180509,5446.9510000000055,355.707
20180510,5682.793,384.047
20180511,5495.271000000002,369.486
20180512,3338.306999999999,192.023
20180513,3206.146000000002,189.439
20180514,5424.62,344.004
20180515,5695.830000000001,381.932
20180516,5481.348999999999,362.358
20180517,5741.8330000000005,379.894
20180518,5274.307,346.903
20180519,3451.9879999999994,190.568
20180520,3555.0199999999995,194.193
20180521,5855.428999999999,395.228
20180522,6045.344999999999,421.34
20180523,5776.227000000001,395.065
20180524,5443.1100000000015,347.69
20180525,5178.7,319.656
20180526,3478.4639999999995,205.248
20180527,3919.753,215.59
20180528,5744.708999999997,378.82
20180529,5784.468999999998,376.716
20180530,5666.229,368.505
20180531,5570.467999999998,354.045
20180601,5330.545000000002,327.346
20180602,3394.9509999999996,206.864
20180603,3530.7010000000005,212.592
20180604,5509.341999999999,345.979
20180605,5857.506000000001,350.357
20180606,5869.662,337.531
20180607,6097.589000000002,371.944
20180608,6139.905999999998,395.81
20180609,3941.514000000002,201.522
20180610,3853.3540000000007,207.76
20180611,4820.864,258.427
20180612,6270.068,385.485
20180613,6183.024,377.196
20180614,6046.388999999998,372.745
20180615,5776.5430000000015,350.328
20180616,4078.791,209.735
20180617,4295.191000000002,208.053
20180618,5982.142,360.511
20180619,5885.263999999997,345.465
20180620,6005.35,366.175
20180621,5809.187000000002,332.806
20180622,5720.540000000003,348.132
20180623,4531.425999999998,238.917
20180624,4110.228999999999,211.471
20180625,5834.542,348.207
20180626,5715.504999999999,343.177
20180627,5935.427999999997,368.08
20180628,5817.974000000002,362.77
20180629,5398.063,345.795
20180630,3773.106,206.255
20180701,3582.945000000002,211.689
20180702,5249.898000000001,332.9
20180703,5296.871000000001,346.647
20180704,5253.189000000002,358.538
20180705,5171.107999999999,345.368
20180706,4838.4580000000005,327.606
20180707,3440.4700000000016,197.64
20180708,3560.070000000001,196.554
20180709,5199.194,338.424
20180710,5004.625999999999,328.622
20180711,5585.586,378.331
20180712,5041.586,330.22
20180713,5013.906999999998,333.48
20180714,3364.3889999999997,199.048
20180715,3467.5080000000007,199.857
20180716,5372.622,356.035
20180717,5256.711000000001,358.201
20180718,5115.101,338.882
20180719,5147.746,333.161
20180720,4868.137999999999,326.458
20180721,3669.506,213.11
20180722,3341.5050000000015,193.296
20180723,5351.820000000001,362.657
20180724,5331.911000000001,364.648
20180725,5220.874000000002,351.072
20180726,5099.822999999998,341.313
20180727,4956.787999999999,327.261
20180728,3375.658999999999,188.255
20180729,3178.5400000000004,186.217
20180730,5639.978999999998,383.233
20180731,5606.387999999997,396.242
20180801,5467.4270000000015,390.348
20180802,5273.187999999999,352.424
20180803,5511.342000000001,396.819
20180804,3321.190000000001,186.217
20180805,3050.7880000000005,183.56799999999998
20180806,5666.376,408.827
20180807,5590.631,406.25199999999995
20180808,5747.5869999999995,409.369
20180809,5666.4710000000005,385.642
20180810,4942.468999999999,315.586
20180811,3353.7419999999993,189.639
20180812,3328.3869999999984,188.847
20180813,5491.025999999998,391.06800000000004
20180814,5502.228999999999,395.94199999999995
20180815,5598.949000000001,415.221
20180816,5221.182999999996,371.44300000000004
20180817,5004.545000000002,342.027
20180818,3871.669000000001,231.22
20180819,3199.267,192.142
20180820,5679.593000000001,380.843
20180821,5922.784000000001,403.014
20180822,5600.307999999999,396.44199999999995
20180823,5290.385,369.725
20180824,5119.993999999999,326.764
20180825,3109.4300000000007,189.636
20180826,4331.343,289.101
20180827,5469.749000000002,389.80199999999996
20180828,5467.023000000003,373.08
20180829,5521.748999999999,353.55
20180830,6154.870000000001,427.01599999999996
20180831,5716.782999999999,395.407
20180901,3607.6699999999996,200.27
20180902,3550.383000000001,205.50900000000001
20180903,5548.383000000001,351.976
20180904,5517.105999999999,353.167
20180905,5404.947000000001,379.816
20180906,5529.343999999997,399.88699999999994
20180907,4989.427,346.73699999999997
20180908,3136.390000000001,189.328
20180909,3527.581,199.442
20180910,5322.869000000001,356.07
20180911,5548.71,527.813
20180912,5257.102000000001,387.42800000000005
20180913,4785.591000000001,317.752
20180914,4643.029000000001,297.683
20180915,3686.546999999999,228.43599999999998
20180916,3392.2269999999994,204.025
20180917,5262.382,348.168
20180918,5779.4270000000015,421.694
20180919,5548.0689999999995,386.49800000000005
20180920,5223.0289999999995,368.259
20180921,4709.1020000000035,334.634
20180922,2905.5080000000007,195.207
20180923,3244.706000000001,199.28799999999998
20180924,4715.750000000001,304.659
20180925,4913.984000000002,328.005
20180926,4721.662000000002,289.144
20180927,4872.624,353.895
20180928,4037.7440000000006,255.485
20180929,3093.509000000002,193.183
20180930,2955.9890000000014,192.079
20181001,5069.108,433.699
20181002,5693.503999999999,435.47
