DateKey,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,Day,Weekday,IsWeekend,IsHoliday,DOWInMonth,WeekOfMonth,WeekOfYear,Month,Quarter,Year
20180122,28.179166666666664,28.735416666666666,13.891666666666666,42.083333333333336,22,2,0,0,4,4,4,1,1,2018
20180123,29.786458333333332,31.369791666666668,13.201041666666667,38.25,23,3,0,0,4,4,4,1,1,2018
20180124,27.744791666666668,28.945833333333336,15.222916666666668,44.572916666666664,24,4,0,0,4,4,4,1,1,2018
20180125,28.027083333333334,27.9875,15.966666666666667,51.010416666666664,25,5,0,0,4,4,4,1,1,2018
20180126,28.943749999999998,28.51770833333333,16.41875,52.260416666666664,26,6,0,1,4,4,4,1,1,2018
20180127,29.003125,28.070833333333336,19.035416666666666,60.40625,27,7,1,0,4,4,4,1,1,2018
20180128,29.647916666666664,28.7625,18.582291666666666,56.989583333333336,28,1,1,0,4,5,5,1,1,2018
20180129,29.858333333333334,29.757291666666664,16.480208333333334,47.260416666666664,29,2,0,0,5,5,5,1,1,2018
20180130,22.994791666666668,22.516666666666666,17.001041666666666,71.97916666666667,30,3,0,0,5,5,5,1,1,2018
20180131,14.475,18.620833333333334,6.736458333333334,47.822916666666664,31,4,0,0,5,5,5,1,1,2018
20180201,15.828125,19.055208333333333,4.882291666666666,40.927083333333336,1,5,0,0,1,1,5,2,1,2018
20180202,19.708333333333332,21.138541666666665,9.114583333333334,49.03125,2,6,0,0,1,1,5,2,1,2018
20180203,21.358333333333334,23.786458333333332,10.440624999999999,45.375,3,7,1,0,1,1,5,2,1,2018
20180204,22.146874999999998,23.271874999999998,10.575000000000001,47.708333333333336,4,1,1,0,1,2,6,2,1,2018
20180205,23.875,25.004166666666666,10.419791666666667,45.125,5,2,0,0,1,2,6,2,1,2018
20180206,25.285416666666666,26.555208333333336,11.410416666666668,42.333333333333336,6,3,0,0,1,2,6,2,1,2018
20180207,26.703125,27.954166666666666,12.153125000000001,42.354166666666664,7,4,0,0,1,2,6,2,1,2018
20180208,28.59166666666667,29.301041666666666,12.563541666666666,40.53125,8,5,0,0,2,2,6,2,1,2018
20180209,28.26354166666667,29.159375,13.089583333333332,38.604166666666664,9,6,0,0,2,2,6,2,1,2018
20180210,24.565625,24.522916666666664,14.446875,58.010416666666664,10,7,1,0,2,2,6,2,1,2018
20180211,21.530208333333334,23.163541666666664,11.372916666666667,56.208333333333336,11,1,1,0,2,3,7,2,1,2018
20180212,17.746875,20.510416666666668,7.317708333333333,46.020833333333336,12,2,0,0,2,3,7,2,1,2018
20180213,20.15729166666667,22.047916666666666,7.344791666666667,44.708333333333336,13,3,0,0,2,3,7,2,1,2018
20180214,18.158333333333335,21.983333333333334,5.33125,39.677083333333336,14,4,0,0,2,3,7,2,1,2018
20180215,16.329166666666666,19.587500000000002,3.6010416666666667,38.75,15,5,0,0,3,3,7,2,1,2018
20180216,18.528125,21.375,5.421875,40.5,16,6,0,0,3,3,7,2,1,2018
20180217,18.959374999999998,21.521874999999998,4.153125,37.71875,17,7,1,0,3,3,7,2,1,2018
20180218,22.24791666666667,24.167708333333334,6.189583333333334,36.510416666666664,18,1,1,0,3,4,8,2,1,2018
20180219,22.073958333333334,24.93958333333333,12.663541666666667,46.916666666666664,19,2,0,1,3,4,8,2,1,2018
20180220,21.59583333333333,24.382291666666664,7.8656250000000005,39.322916666666664,20,3,0,0,3,4,8,2,1,2018
20180221,19.60625,21.129166666666666,8.913541666666667,47.385416666666664,21,4,0,0,3,4,8,2,1,2018
20180222,23.863541666666666,24.777083333333334,10.766666666666666,44.645833333333336,22,5,0,0,4,4,8,2,1,2018
20180223,25.407291666666666,25.96666666666667,12.127083333333333,44.208333333333336,23,6,0,0,4,4,8,2,1,2018
20180224,25.443749999999998,24.84583333333333,16.861458333333335,64.3125,24,7,1,0,4,4,8,2,1,2018
20180225,20.404166666666665,21.316666666666666,15.237499999999999,70.94791666666667,25,1,1,0,4,5,9,2,1,2018
20180226,19.157291666666666,20.939583333333335,11.558333333333332,58.666666666666664,26,2,0,0,4,5,9,2,1,2018
20180227,20.55,21.021874999999998,11.682291666666666,59.9375,27,3,0,0,4,5,9,2,1,2018
20180228,21.023958333333333,23.709374999999998,10.730208333333332,52.260416666666664,28,4,0,0,4,5,9,2,1,2018
20180301,20.279166666666665,22.277083333333334,10.196875,48.708333333333336,1,5,0,0,1,1,9,3,1,2018
20180302,20.080208333333335,21.835416666666664,10.911458333333334,51.166666666666664,2,6,0,0,1,1,9,3,1,2018
20180303,22.934375,24.172916666666666,10.854166666666666,49.614583333333336,3,7,1,0,1,1,9,3,1,2018
20180304,20.803124999999998,23.055208333333336,8.426041666666666,43.645833333333336,4,1,1,0,1,2,10,3,1,2018
20180305,17.603125000000002,19.854166666666668,7.79375,49.520833333333336,5,2,0,0,1,2,10,3,1,2018
20180306,18.033333333333335,21.681250000000002,7.322916666666667,40.979166666666664,6,3,0,0,1,2,10,3,1,2018
20180307,18.945833333333333,21.015625,7.002083333333334,44.552083333333336,7,4,0,0,1,2,10,3,1,2018
20180308,20.134375000000002,21.088541666666668,8.990625,50.96875,8,5,0,0,2,2,10,3,1,2018
20180309,21.48229166666667,22.45625,9.928125,49.71875,9,6,0,0,2,2,10,3,1,2018
20180310,21.901041666666668,22.786458333333332,10.667708333333332,50.0,10,7,1,0,2,2,10,3,1,2018
20180311,23.213541666666668,24.180208333333336,9.889583333333333,46.447916666666664,11,1,1,0,2,3,11,3,1,2018
20180312,21.058333333333334,23.12708333333333,8.809375000000001,45.166666666666664,12,2,0,0,2,3,11,3,1,2018
20180313,18.419791666666665,20.667708333333334,7.448958333333334,44.1875,13,3,0,0,2,3,11,3,1,2018
20180314,20.8875,21.84166666666667,9.575000000000001,48.4375,14,4,0,0,2,3,11,3,1,2018
20180315,19.304166666666667,21.14375,8.313541666666667,48.885416666666664,15,5,0,0,3,3,11,3,1,2018
20180316,19.682291666666668,21.992708333333336,5.811458333333333,40.572916666666664,16,6,0,0,3,3,11,3,1,2018
20180317,23.73229166666667,25.639583333333334,8.128124999999999,34.9375,17,7,1,0,3,3,11,3,1,2018
20180318,19.009375000000002,23.787499999999998,6.163541666666667,34.125,18,1,1,0,3,4,12,3,1,2018
20180319,14.053125,16.705208333333335,3.796875,45.90625,19,2,0,0,3,4,12,3,1,2018
20180320,17.584374999999998,19.490624999999998,8.303125,51.645833333333336,20,3,0,0,3,4,12,3,1,2018
20180321,16.410416666666666,20.870833333333334,8.136458333333334,45.21875,21,4,0,0,3,4,12,3,1,2018
20180322,17.966666666666665,21.366666666666664,6.828125,40.947916666666664,22,5,0,0,4,4,12,3,1,2018
20180323,19.251041666666666,20.372916666666665,10.05625,52.625,23,6,0,0,4,4,12,3,1,2018
20180324,19.79375,20.344791666666666,14.4,71.5625,24,7,1,0,4,4,12,3,1,2018
20180325,16.9875,17.587500000000002,15.514583333333334,88.17708333333333,25,1,1,0,4,5,13,3,1,2018
20180326,9.456249999999999,13.217708333333334,6.8875,66.96875,26,2,0,0,4,5,13,3,1,2018
20180327,12.334375,13.951041666666667,6.488541666666666,66.02083333333333,27,3,0,0,4,5,13,3,1,2018
20180328,17.860416666666666,19.015625,8.760416666666666,56.208333333333336,28,4,0,0,4,5,13,3,1,2018
20180329,19.151041666666668,20.726041666666667,8.355208333333334,50.78125,29,5,0,0,5,5,13,3,1,2018
20180330,16.845833333333335,18.59375,8.540625,56.302083333333336,30,6,0,1,5,5,13,3,1,2018
20180331,16.680208333333333,18.058333333333334,8.942708333333334,59.760416666666664,31,7,1,1,5,5,13,3,1,2018
20180401,17.540625000000002,18.375,9.558333333333334,60.364583333333336,1,1,1,1,1,1,14,4,2,2018
20180402,18.516666666666666,20.261458333333334,8.886458333333334,52.864583333333336,2,2,0,1,1,1,14,4,2,2018
20180403,17.204166666666666,18.256249999999998,8.776041666666666,58.1875,3,3,0,1,1,1,14,4,2,2018
20180404,18.585416666666667,19.580208333333335,9.969791666666667,58.03125,4,4,0,0,1,1,14,4,2,2018
20180405,19.479166666666668,20.927083333333332,9.7125,52.885416666666664,5,5,0,0,1,1,14,4,2,2018
20180406,15.698958333333332,17.891666666666666,4.3531249999999995,48.96875,6,6,0,0,1,1,14,4,2,2018
20180407,14.271875,16.151041666666668,5.2625,54.010416666666664,7,7,1,0,1,1,14,4,2,2018
20180408,15.665625,17.290625000000002,6.1812499999999995,54.635416666666664,8,1,1,0,2,2,15,4,2,2018
20180409,18.270833333333332,19.992708333333333,7.444791666666667,49.78125,9,2,0,0,2,2,15,4,2,2018
20180410,19.385416666666668,20.259375000000002,10.435416666666667,55.739583333333336,10,3,0,0,2,2,15,4,2,2018
20180411,21.432291666666668,21.878125,11.764583333333334,57.385416666666664,11,4,0,0,2,2,15,4,2,2018
20180412,21.9875,25.666666666666668,9.995833333333334,42.072916666666664,12,5,0,0,2,2,15,4,2,2018
20180413,19.508333333333333,21.053124999999998,10.832291666666668,55.770833333333336,13,6,0,0,2,2,15,4,2,2018
20180414,10.138541666666667,14.933333333333332,8.628124999999999,66.89583333333333,14,7,1,0,2,2,15,4,2,2018
20180415,11.032291666666666,15.388541666666667,9.803125,69.5625,15,1,1,0,3,3,16,4,2,2018
20180416,15.142708333333333,17.641666666666666,12.160416666666668,70.77083333333333,16,2,0,0,3,3,16,4,2,2018
20180417,12.487499999999999,14.565624999999999,7.117708333333333,65.35416666666667,17,3,0,0,3,3,16,4,2,2018
20180418,13.323958333333332,14.785416666666668,8.163541666666667,67.66666666666667,18,4,0,0,3,3,16,4,2,2018
20180419,16.493750000000002,16.846875,10.722916666666668,69.66666666666667,19,5,0,0,3,3,16,4,2,2018
20180420,17.365624999999998,17.947916666666668,10.367708333333333,65.96875,20,6,0,0,3,3,16,4,2,2018
20180421,17.175,17.806250000000002,10.694791666666667,66.59375,21,7,1,0,3,3,16,4,2,2018
20180422,16.767708333333335,17.229166666666668,10.404166666666667,68.03125,22,1,1,0,4,4,17,4,2,2018
20180423,15.205208333333333,16.207291666666666,8.469791666666667,65.60416666666667,23,2,0,0,4,4,17,4,2,2018
20180424,16.0625,17.066666666666666,9.326041666666667,64.55208333333333,24,3,0,0,4,4,17,4,2,2018
20180425,15.353125,15.778125000000001,10.619791666666666,74.25,25,4,0,1,4,4,17,4,2,2018
20180426,11.810416666666667,14.133333333333333,7.182291666666667,68.63541666666667,26,5,0,0,4,4,17,4,2,2018
20180427,11.78125,14.302083333333334,5.238541666666666,58.791666666666664,27,6,0,0,4,4,17,4,2,2018
20180428,11.711458333333333,13.489583333333334,5.8656250000000005,63.4375,28,7,1,0,4,4,17,4,2,2018
20180429,10.842708333333334,12.603125,6.744791666666667,70.5,29,1,1,0,5,5,18,4,2,2018
20180430,10.220833333333333,12.514583333333334,4.015625,60.677083333333336,30,2,0,0,5,5,18,4,2,2018
20180501,11.166666666666666,13.123958333333334,4.608333333333333,61.34375,1,3,0,0,1,1,18,5,2,2018
20180502,12.182291666666666,13.970833333333333,6.296875,62.90625,2,4,0,0,1,1,18,5,2,2018
20180503,15.3375,18.369791666666668,6.710416666666667,53.572916666666664,3,5,0,0,1,1,18,5,2,2018
20180504,9.680208333333333,13.476041666666667,8.735416666666667,74.02083333333333,4,6,0,0,1,1,18,5,2,2018
20180505,9.269791666666666,10.601041666666667,7.1937500000000005,81.35416666666667,5,7,1,0,1,1,18,5,2,2018
20180506,10.571875,11.575000000000001,7.858333333333333,81.20833333333333,6,1,1,0,1,2,19,5,2,2018
20180507,9.706249999999999,11.709375,6.089583333333334,74.05208333333333,7,2,0,0,1,2,19,5,2,2018
20180508,10.74375,12.228125,5.797916666666667,69.47916666666667,8,3,0,0,2,2,19,5,2,2018
20180509,9.8375,11.455208333333333,6.755208333333333,76.125,9,4,0,0,2,2,19,5,2,2018
20180510,5.954166666666667,9.216666666666667,5.8625,81.39583333333333,10,5,0,0,2,2,19,5,2,2018
20180511,4.0874999999999995,6.746875,5.385416666666667,91.09375,11,6,0,0,2,2,19,5,2,2018
20180512,6.614583333333333,9.975,3.7572916666666667,70.3125,12,7,1,0,2,2,19,5,2,2018
20180513,8.405208333333333,10.692708333333334,4.398958333333334,68.86458333333333,13,1,1,0,2,3,20,5,2,2018
20180514,8.496875000000001,10.610416666666667,4.294791666666667,68.22916666666667,14,2,0,0,2,3,20,5,2,2018
20180515,6.403125,8.023958333333333,4.7406250000000005,82.23958333333333,15,3,0,0,3,3,20,5,2,2018
20180516,6.063541666666667,8.767708333333333,2.1552083333333334,67.26041666666667,16,4,0,0,3,3,20,5,2,2018
20180517,5.422916666666667,7.979166666666667,2.8552083333333336,72.63541666666667,17,5,0,0,3,3,20,5,2,2018
20180518,9.009375,10.391666666666667,7.541666666666667,83.07291666666667,18,6,0,0,3,3,20,5,2,2018
20180519,8.515625,10.081249999999999,7.39375,85.04166666666667,19,7,1,0,3,3,20,5,2,2018
20180520,7.252083333333334,9.153125000000001,6.929166666666667,87.27083333333333,20,1,1,0,3,4,21,5,2,2018
20180521,9.861458333333333,13.53125,8.572916666666666,73.23958333333333,21,2,0,0,3,4,21,5,2,2018
20180522,10.987499999999999,14.145833333333334,9.304166666666667,73.41666666666667,22,3,0,0,4,4,21,5,2,2018
20180523,10.736458333333333,11.65,9.330208333333333,86.6875,23,4,0,0,4,4,21,5,2,2018
20180524,7.246875,8.588541666666666,5.991666666666667,86.0,24,5,0,0,4,4,21,5,2,2018
20180525,7.2437499999999995,8.947916666666666,4.694791666666666,78.21875,25,6,0,0,4,4,21,5,2,2018
20180526,7.742708333333333,9.358333333333333,5.5718749999999995,80.07291666666667,26,7,1,0,4,4,21,5,2,2018
20180527,8.975,10.030208333333333,7.2,84.23958333333333,27,1,1,0,4,5,22,5,2,2018
20180528,9.138541666666667,10.571875,7.327083333333333,83.19791666666667,28,2,0,0,4,5,22,5,2,2018
20180529,8.219791666666667,9.092708333333333,8.608333333333333,96.98958333333333,29,3,0,0,5,5,22,5,2,2018
20180530,7.213541666666667,9.679166666666667,6.557291666666667,82.64583333333333,30,4,0,0,5,5,22,5,2,2018
20180531,5.8062499999999995,9.245833333333334,4.004166666666666,72.47916666666667,31,5,0,0,5,5,22,5,2,2018
20180601,4.059375,6.617708333333333,1.5864583333333335,73.52083333333333,1,6,0,0,1,1,22,6,2,2018
20180602,5.625,8.112499999999999,3.344791666666667,74.77083333333333,2,7,1,0,1,1,22,6,2,2018
20180603,8.748958333333333,10.174999999999999,5.838541666666667,76.30208333333333,3,1,1,0,1,2,23,6,2,2018
20180604,9.642708333333333,11.168750000000001,7.159375,78.41666666666667,4,2,0,1,1,2,23,6,2,2018
20180605,7.4312499999999995,9.796875,3.921875,69.0,5,3,0,1,1,2,23,6,2,2018
20180606,6.780208333333333,8.685416666666667,4.476041666666666,77.6875,6,4,0,1,1,2,23,6,2,2018
20180607,8.192708333333334,10.467708333333333,5.952083333333333,76.91666666666667,7,5,0,1,1,2,23,6,2,2018
20180608,9.204166666666667,10.302083333333334,9.74375,96.4375,8,6,0,0,2,2,23,6,2,2018
20180609,10.965625000000001,11.1875,10.036458333333334,93.19791666666667,9,7,1,0,2,2,23,6,2,2018
20180610,7.745833333333334,9.101041666666667,6.726041666666667,87.17708333333333,10,1,1,0,2,3,24,6,2,2018
20180611,5.765625,7.676041666666666,4.947916666666667,85.23958333333333,11,2,0,1,2,3,24,6,2,2018
20180612,8.504166666666666,10.755208333333334,9.186458333333333,90.75,12,3,0,0,2,3,24,6,2,2018
20180613,7.816666666666666,10.424999999999999,7.647916666666667,83.58333333333333,13,4,0,0,2,3,24,6,2,2018
20180614,7.301041666666666,10.327083333333333,7.258333333333333,82.01041666666667,14,5,0,0,2,3,24,6,2,2018
20180615,5.420833333333333,9.768749999999999,6.952083333333333,82.97916666666667,15,6,0,0,3,3,24,6,2,2018
20180616,4.503125,7.704166666666667,5.702083333333333,87.58333333333333,16,7,1,0,3,3,24,6,2,2018
20180617,3.1135416666666664,6.458333333333333,5.657291666666667,94.69791666666667,17,1,1,0,3,4,25,6,2,2018
20180618,4.101041666666666,6.322916666666667,4.0406249999999995,87.42708333333333,18,2,0,0,3,4,25,6,2,2018
20180619,3.6479166666666667,6.1937500000000005,2.9375,82.40625,19,3,0,0,3,4,25,6,2,2018
20180620,4.846875,6.5,4.216666666666667,86.72916666666667,20,4,0,0,3,4,25,6,2,2018
20180621,4.433333333333334,6.397916666666667,3.9302083333333333,86.42708333333333,21,5,0,0,3,4,25,6,2,2018
20180622,3.8156250000000003,5.6000000000000005,4.310416666666667,92.61458333333333,22,6,0,0,4,4,25,6,2,2018
20180623,3.3208333333333333,5.226041666666666,5.030208333333333,98.71875,23,7,1,0,4,4,25,6,2,2018
20180624,3.8489583333333335,5.792708333333334,3.728125,88.51041666666667,24,1,1,0,4,5,26,6,2,2018
20180625,1.9749999999999999,4.342708333333333,1.0291666666666666,82.13541666666667,25,2,0,0,4,5,26,6,2,2018
20180626,2.4520833333333334,4.878125,1.9875,83.96875,26,3,0,0,4,5,26,6,2,2018
20180627,4.8687499999999995,6.913541666666667,3.2125,79.44791666666667,27,4,0,0,4,5,26,6,2,2018
20180628,7.29375,9.036458333333334,7.1812499999999995,88.58333333333333,28,5,0,0,4,5,26,6,2,2018
20180629,6.575,8.36875,7.319791666666667,93.34375,29,6,0,0,5,5,26,6,2,2018
20180630,5.144791666666666,7.927083333333333,5.626041666666667,85.76041666666667,30,7,1,0,5,5,26,6,2,2018
20180701,3.8083333333333336,5.494791666666667,4.464583333333334,93.82291666666667,1,1,1,0,1,1,27,7,3,2018
20180702,2.6875,5.038541666666666,2.372916666666667,85.39583333333333,2,2,0,0,1,1,27,7,3,2018
20180703,3.576041666666667,5.747916666666666,3.782291666666667,88.5625,3,3,0,0,1,1,27,7,3,2018
20180704,5.546875,7.6499999999999995,4.980208333333334,85.28125,4,4,0,0,1,1,27,7,3,2018
20180705,9.85,11.782291666666666,7.901041666666667,79.76041666666667,5,5,0,0,1,1,27,7,3,2018
20180706,7.751041666666667,11.325000000000001,7.517708333333334,78.11458333333333,6,6,0,0,1,1,27,7,3,2018
20180707,3.3166666666666664,8.398958333333333,4.772916666666666,78.29166666666667,7,7,1,0,1,1,27,7,3,2018
20180708,4.445833333333334,9.289583333333333,6.0718749999999995,80.66666666666667,8,1,1,0,2,2,28,7,3,2018
20180709,5.988541666666666,8.197916666666666,5.528125,84.14583333333333,9,2,0,0,2,2,28,7,3,2018
20180710,3.592708333333333,5.577083333333333,2.8125,84.41666666666667,10,3,0,0,2,2,28,7,3,2018
20180711,1.0614583333333334,3.373958333333333,2.1437500000000003,92.34375,11,4,0,0,2,2,28,7,3,2018
20180712,2.6145833333333335,4.786458333333333,2.5479166666666666,86.67708333333333,12,5,0,0,2,2,28,7,3,2018
20180713,0.6281249999999999,2.9958333333333336,2.4010416666666665,96.13541666666667,13,6,0,0,2,2,28,7,3,2018
20180714,1.4572916666666667,4.089583333333334,2.1687499999999997,89.15625,14,7,1,0,2,2,28,7,3,2018
20180715,1.253125,3.6125000000000003,1.8979166666666665,89.41666666666667,15,1,1,0,3,3,29,7,3,2018
20180716,2.495833333333333,5.5531250000000005,2.05625,80.84375,16,2,0,1,3,3,29,7,3,2018
20180717,4.054166666666666,8.244791666666666,2.4187499999999997,72.5,17,3,0,0,3,3,29,7,3,2018
20180718,4.7,7.546875,3.6614583333333335,77.9375,18,4,0,0,3,3,29,7,3,2018
20180719,4.841666666666667,8.508333333333333,2.93125,72.86458333333333,19,5,0,0,3,3,29,7,3,2018
20180720,3.6520833333333336,8.125,4.55,79.20833333333333,20,6,0,0,3,3,29,7,3,2018
20180721,4.545833333333333,7.198958333333334,3.7541666666666664,79.96875,21,7,1,0,3,3,29,7,3,2018
20180722,4.398958333333334,6.6000000000000005,3.0187500000000003,79.97916666666667,22,1,1,0,4,4,30,7,3,2018
20180723,2.301041666666667,5.342708333333333,1.6208333333333333,79.20833333333333,23,2,0,0,4,4,30,7,3,2018
20180724,7.278125,10.025,5.782291666666667,77.22916666666667,24,3,0,0,4,4,30,7,3,2018
20180725,8.052083333333334,10.321875,7.1781250000000005,82.30208333333333,25,4,0,0,4,4,30,7,3,2018
20180726,6.7718750000000005,8.197916666666666,6.1375,87.9375,26,5,0,0,4,4,30,7,3,2018
20180727,8.370833333333334,9.945833333333333,7.311458333333333,85.33333333333333,27,6,0,0,4,4,30,7,3,2018
20180728,8.5,9.709375,8.0,90.54166666666667,28,7,1,0,4,4,30,7,3,2018
20180729,6.642708333333334,10.391666666666667,7.0125,80.66666666666667,29,1,1,0,5,5,31,7,3,2018
20180730,3.9166666666666665,7.330208333333334,3.8156250000000003,78.82291666666667,30,2,0,0,5,5,31,7,3,2018
20180731,6.972916666666666,10.319791666666667,4.1312500000000005,66.375,31,3,0,0,5,5,31,7,3,2018
20180801,6.588541666666667,9.482291666666667,5.5406249999999995,77.79166666666667,1,4,0,0,1,1,31,8,3,2018
20180802,3.685416666666667,6.215625,2.7843750000000003,81.79166666666667,2,5,0,0,1,1,31,8,3,2018
20180803,4.726041666666666,8.509375,5.286458333333333,83.03125,3,6,0,0,1,1,31,8,3,2018
20180804,5.994791666666667,9.384375,6.216666666666666,80.85416666666667,4,7,1,0,1,1,31,8,3,2018
20180805,7.194791666666667,10.655208333333333,5.001041666666667,70.10416666666667,5,1,1,0,1,2,32,8,3,2018
20180806,5.367708333333333,10.423958333333333,3.6916666666666664,64.38541666666667,6,2,0,0,1,2,32,8,3,2018
20180807,4.0375000000000005,7.886458333333334,4.216666666666667,78.75,7,3,0,0,1,2,32,8,3,2018
20180808,5.89375,8.326041666666667,6.797916666666667,90.77083333333333,8,4,0,0,2,2,32,8,3,2018
20180809,5.792708333333334,7.861458333333334,5.794791666666666,88.26041666666667,9,5,0,0,2,2,32,8,3,2018
20180810,5.795833333333333,8.991666666666667,3.9802083333333336,75.10416666666667,10,6,0,0,2,2,32,8,3,2018
20180811,5.636458333333334,9.272916666666667,3.467708333333333,71.125,11,7,1,0,2,2,32,8,3,2018
20180812,3.4604166666666667,7.517708333333334,3.2854166666666664,75.9375,12,1,1,0,2,3,33,8,3,2018
20180813,6.7,9.747916666666667,7.001041666666667,83.86458333333333,13,2,0,0,2,3,33,8,3,2018
20180814,7.155208333333333,9.197916666666666,6.253125,83.125,14,3,0,0,2,3,33,8,3,2018
20180815,6.736458333333334,9.603125,6.027083333333334,79.57291666666667,15,4,0,0,3,3,33,8,3,2018
20180816,5.128125,8.327083333333333,4.467708333333333,77.98958333333333,16,5,0,0,3,3,33,8,3,2018
20180817,4.961458333333334,7.207291666666666,4.045833333333333,82.75,17,6,0,0,3,3,33,8,3,2018
20180818,2.9885416666666664,6.716666666666666,4.741666666666666,87.98958333333333,18,7,1,0,3,3,33,8,3,2018
20180819,1.3822916666666665,7.2375,2.0416666666666665,70.97916666666667,19,1,1,0,3,4,34,8,3,2018
20180820,2.6197916666666665,6.392708333333334,1.9354166666666668,74.3125,20,2,0,0,3,4,34,8,3,2018
20180821,4.777083333333334,8.036458333333334,6.035416666666666,87.42708333333333,21,3,0,0,3,4,34,8,3,2018
20180822,6.276041666666667,8.065624999999999,5.842708333333333,87.13541666666667,22,4,0,0,4,4,34,8,3,2018
20180823,5.091666666666667,7.032291666666667,4.485416666666667,85.30208333333333,23,5,0,0,4,4,34,8,3,2018
20180824,5.752083333333334,7.955208333333334,2.9145833333333333,74.76041666666667,24,6,0,0,4,4,34,8,3,2018
20180825,7.202083333333333,9.292708333333334,4.929166666666666,76.97916666666667,25,7,1,0,4,4,34,8,3,2018
20180826,8.59375,10.944791666666667,5.363541666666666,71.125,26,1,1,0,4,5,35,8,3,2018
20180827,4.605208333333334,8.520833333333334,0.2875,59.885416666666664,27,2,0,0,4,5,35,8,3,2018
20180828,2.9812499999999997,6.547916666666667,-1.7489583333333334,57.791666666666664,28,3,0,0,4,5,35,8,3,2018
20180829,2.5281249999999997,5.560416666666666,-0.9718749999999999,66.17708333333333,29,4,0,0,5,5,35,8,3,2018
20180830,3.696875,6.469791666666667,2.06875,74.76041666666667,30,5,0,0,5,5,35,8,3,2018
20180831,7.022916666666667,9.261458333333334,6.359375,82.625,31,6,0,0,5,5,35,8,3,2018
20180901,7.185416666666666,10.322916666666666,7.5718749999999995,84.375,1,7,1,0,1,1,35,9,3,2018
20180902,5.542708333333334,8.472916666666666,2.4031249999999997,69.625,2,1,1,0,1,2,36,9,3,2018
20180903,6.919791666666666,9.589583333333334,2.5375,63.572916666666664,3,2,0,0,1,2,36,9,3,2018
20180904,7.675,9.859375,3.609375,69.13541666666667,4,3,0,0,1,2,36,9,3,2018
20180905,8.042708333333334,10.490625,5.230208333333334,73.1875,5,4,0,0,1,2,36,9,3,2018
20180906,10.606250000000001,12.976041666666667,9.916666666666666,82.48958333333333,6,5,0,0,1,2,36,9,3,2018
20180907,9.389583333333333,12.137500000000001,6.382291666666667,70.30208333333333,7,6,0,0,1,2,36,9,3,2018
20180908,6.369791666666667,8.707291666666666,3.844791666666667,74.77083333333333,8,7,1,0,2,2,36,9,3,2018
20180909,7.263541666666666,9.258333333333333,5.757291666666667,80.65625,9,1,1,0,2,3,37,9,3,2018
20180910,9.603125,10.796875,7.563541666666667,82.85416666666667,10,2,0,0,2,3,37,9,3,2018
