DateKey,metered_consumption,peak_demand
20180101,790.1940000000005,85.568
20180102,753.523,74.309
20180103,676.5290000000001,71.936
20180104,1026.7069999999999,107.378
20180105,1209.8440000000003,115.023
20180107,1211.5040000000006,88.155
20180108,1202.1279999999995,94.389
20180109,661.9760000000001,37.95
20180110,624.5210000000001,62.396
20180111,1148.6180000000002,127.712
20180112,418.7890000000001,80.485
20180113,476.46200000000005,37.504
20180114,452.7410000000002,35.584
20180115,786.3830000000004,74.657
20180116,992.8489999999999,98.393
20180117,1152.654,113.342
20180120,1374.5130000000006,96.149
20180130,661.8949999999999,99.628
20180131,574.0620000000001,42.887
20180201,799.6020000000001,75.705
20180202,924.2100000000004,82.619
20180203,808.113,85.776
20180204,894.7930000000002,92.535
20180205,1225.9330000000002,117.416
20180209,605.139,38.499
20180210,632.337,47.416000000000004
20180211,1180.7779999999998,119.837
20180212,293.67,46.253
20180213,1054.2880000000002,91.643
20180214,852.239,68.651
20180215,749.1669999999997,60.056
20180216,739.8859999999999,71.282
20180217,794.8260000000001,80.871
20180218,972.4000000000003,97.087
20180219,1096.0430000000003,105.615
20180220,1105.136,97.048
20180221,963.0220000000002,79.401
20180222,1171.185,116.233
20180223,1265.8399999999992,107.543
20180224,1439.1860000000004,147.155
20180225,540.7800000000001,54.551
20180226,1105.1399999999994,105.573
20180227,1042.4780000000005,89.222
20180228,1009.0400000000004,85.257
20180301,749.3879999999996,62.233
20180302,937.6119999999999,71.91
20180303,908.977,101.186
20180304,604.208,68.529
20180305,813.1980000000002,68.406
20180306,1162.3149999999998,111.429
20180307,1079.347,91.996
20180308,1081.033,102.875
20180309,826.163,49.675
20180310,610.7099999999999,55.477
20180311,335.856,49.247
20180312,697.2019999999995,63.902
20180313,924.3369999999999,84.378
20180314,1068.491,94.395
20180315,990.1280000000004,84.392
20180316,919.0600000000001,78.649
20180317,947.12,108.585
20180318,713.5559999999999,51.872
20180319,832.0419999999998,71.383
20180320,800.5919999999998,70.064
20180321,1046.036,88.652
20180322,997.0760000000004,93.138
20180323,857.6810000000002,70.699
20180324,626.8859999999999,68.582
20180325,436.1789999999999,32.236
20180326,765.6740000000002,50.072
20180327,738.9290000000003,45.822
20180328,1061.8410000000006,97.502
20180329,995.4760000000001,94.954
20180330,569.5160000000001,60.695
20180331,602.8579999999998,58.925
20180401,682.6379999999999,55.813
20180402,429.0649999999998,32.182
20180403,612.6870000000001,59.776
20180404,970.3210000000004,90.586
20180405,865.9990000000003,79.59
20180406,679.5389999999999,58.87
20180407,566.6720000000001,59.33
20180408,748.593,80.235
20180409,761.1079999999998,48.285
20180410,583.79,49.412
20180411,418.7290000000001,55.82
20180412,651.3419999999999,65.332
20180413,846.581,77.625
20180414,608.0780000000002,34.689
20180415,490.192,30.67
20180416,745.296,41.761
20180417,733.6129999999999,44.671
20180418,880.201,80.619
20180419,807.7020000000002,70.469
20180420,837.009,75.739
20180421,577.0719999999998,56.928
20180422,610.189,62.12
20180423,946.6760000000006,85.813
20180424,921.0760000000004,81.868
20180425,471.857,50.224
20180426,781.294,46.596
20180427,710.5749999999998,40.366
20180428,515.0880000000001,32.74
20180429,504.49399999999986,32.189
20180430,723.0920000000002,44.421
20180501,861.1980000000003,70.054
20180502,778.3819999999997,44.29
20180503,831.1800000000002,51.991
20180504,701.5780000000002,43.394
20180505,564.5239999999999,32.731
20180506,563.756,35.095
20180507,731.4709999999998,44.423
20180508,760.7440000000003,43.907
20180509,749.4250000000001,50.98
