DateKey,metered_consumption,peak_demand
20180101,1312.6560000000004,95.193
20180102,1604.911,113.768
20180103,1589.9079999999997,114.737
20180104,1622.9639999999997,125.377
20180105,1757.2060000000001,145.047
20180106,650.4410000000004,34.176
20180107,661.9359999999999,52.512
20180108,1841.8349999999998,132.263
20180109,1241.8069999999996,59.136
20180110,2099.2799999999993,127.792
20180111,1819.9239999999995,172.625
20180112,747.4999999999995,41.34
20180113,696.6550000000001,35.84
20180114,728.4240000000001,42.236
20180115,1493.207,113.663
20180116,1752.942,140.876
20180117,1947.3170000000005,173.259
20180118,2507.5729999999994,231.225
20180120,657.2879999999999,35.708
20180121,745.5500000000001,74.037
20180122,2429.04,192.53
20180123,2054.162,161.483
20180124,1972.0790000000009,159.995
20180125,2170.904,195.423
20180126,1891.9049999999993,168.862
20180127,687.5379999999999,36.48
20180128,756.5289999999998,106.61
20180130,1855.9879999999994,139.465
20180131,1505.1949999999995,112.672
20180201,1635.0319999999997,133.784
20180202,1696.3699999999997,135.849
20180203,647.2760000000001,34.56
20180204,705.9999999999999,55.698
20180205,2063.062000000001,163.099
20180206,2179.9790000000007,196.931
20180208,2442.4829999999997,190.132
20180209,1265.0649999999998,60.672
20180210,1994.0009999999993,139.695
20180211,2042.9640000000006,179.46599999999998
20180212,756.2070000000001,38.396
20180213,1838.6399999999999,148.742
20180214,1816.8090000000004,135.318
20180215,1675.668,135.508
20180216,1598.995,130.992
20180217,620.2959999999997,33.408
20180218,631.0840000000003,47.195
20180219,1914.8659999999998,154.39
20180220,1792.6890000000005,150.656
20180221,2008.1490000000006,161.965
20180222,2110.5110000000013,169.877
20180223,2218.768,179.289
20180224,692.333,35.072
20180225,688.3960000000003,49.764
20180226,1775.864,149.898
20180227,2017.9970000000003,172.419
20180228,2105.328,168.928
20180301,1718.7990000000004,127.124
20180302,1711.4360000000008,134.624
20180303,664.0419999999999,33.28
20180304,671.725,47.595
20180305,1581.451,116.864
20180306,1688.9479999999999,145.077
20180307,1926.4090000000003,154.044
20180308,1978.4490000000003,163.602
20180309,2167.9900000000007,132.388
20180310,1741.0339999999994,103.191
20180311,702.5339999999999,35.84
20180312,1486.9939999999995,124.365
20180313,1597.7150000000001,116.317
20180314,1563.1280000000006,122.464
20180315,1566.7029999999995,119.01
20180316,1578.7709999999997,129.523
20180317,712.079,58.45
20180318,678.484,46.981
20180319,1743.3749999999984,149.995
20180320,1467.1309999999996,97.347
20180321,1573.1380000000001,127.971
20180322,1709.6829999999995,142.314
20180323,1851.0570000000002,151.584
20180324,659.8180000000001,34.688
20180325,673.524,37.376
20180326,1399.5369999999998,88.212
20180327,1499.6959999999997,113.297
20180328,1844.562,157.634
20180329,1625.7440000000006,126.144
20180330,1135.7940000000003,88.766
20180331,701.716,34.688
20180401,694.5430000000003,35.708
20180402,1131.8560000000004,74.953
20180403,1054.346,61.814
20180404,1473.3690000000001,116.977
20180405,1392.979999999999,96.642
20180406,1431.0309999999997,112.742
20180407,657.8700000000001,34.56
20180408,699.7210000000001,49.001
20180409,2101.0730000000003,119.445
20180410,1820.1120000000003,107.035
20180411,708.4940000000004,36.608000000000004
20180412,1509.971,116.83
20180413,1666.5149999999999,134.814
20180414,667.6309999999999,35.328
20180415,659.4999999999999,33.28
20180416,1447.2220000000004,104.205
20180417,1531.409,104.649
20180418,1617.68,116.66
20180419,1565.4619999999989,124.35
20180420,1564.9450000000004,122.297
20180421,705.742,38.016
20180422,705.2700000000001,37.632
20180423,1679.4440000000002,129.625
20180424,1653.3309999999994,115.699
20180425,1088.3400000000001,63.767
20180426,1493.3329999999999,96.78
20180427,1485.4950000000001,102.539
20180428,769.9009999999997,37.244
20180429,771.7920000000001,38.396
20180430,1594.892,105.463
20180501,1677.3670000000004,129.32
20180502,1675.3030000000006,126.892
20180503,1740.8470000000007,137.231
20180504,1585.6099999999994,102.947
20180505,824.563,41.216
20180506,815.8589999999999,40.188
20180507,1627.368,103.322
20180508,1616.9100000000003,106.412
20180509,1979.887000000001,123.84
20180510,1828.2740000000001,121.7
20180511,1668.6919999999986,137.211
20180512,1606.2599999999998,140.372
20180513,904.2790000000001,44.16
20180514,1740.3630000000007,111.175
20180515,1770.8909999999994,111.524
20180516,1767.3449999999993,112.705
20180517,1735.8240000000003,106.652
20180518,1747.9150000000002,116.294
20180519,956.5610000000003,46.848
20180520,961.1999999999997,46.464
20180521,1780.2079999999994,110.36
20180522,1731.882,112.569
20180523,1827.471,127.452
20180524,1709.0709999999997,102.56
20180525,1705.2069999999999,115.719
20180526,850.8759999999995,45.312
20180527,807.759,39.932
20180528,1637.3369999999993,111.089
20180529,1685.193,103.974
20180530,1730.0989999999997,115.798
20180531,1729.4599999999998,106.924
20180601,1837.779,119.752
20180602,996.3029999999998,47.616
20180603,1059.99,50.944
20180604,1961.9019999999994,133.296
20180605,1804.0439999999999,110.3
20180606,1869.9690000000007,122.744
20180607,1803.5980000000004,111.158
20180608,1877.486,127.948
20180609,1762.8650000000005,105.881
20180610,988.653,50.3
20180611,1470.5749999999998,130.066
20180612,2031.6370000000002,186.86599999999999
20180613,1847.2779999999998,111.29
20180614,1864.2400000000002,109.491
20180615,1848.4579999999999,112.701
20180616,1049.0400000000002,51.584
20180617,1101.1030000000005,52.48
20180618,2024.149000000001,121.505
20180619,2089.865,126.234
20180620,2067.9159999999993,127.915
20180621,2033.6460000000006,119.979
20180622,2019.369999999999,120.231
20180623,1152.2079999999992,55.04
20180624,1145.707,56.064
20180625,2014.1869999999992,125.737
20180626,1896.942000000001,113.553
20180627,1284.597,117.443
20180628,2124.3700000000003,143.546
20180629,1974.417000000001,120.85
20180630,1132.3330000000005,51.84
20180701,1138.83,56.32
20180702,2254.954999999999,145.955
20180703,2117.3250000000007,130.983
20180704,2058.831999999999,125.681
20180705,1929.8999999999994,112.31
20180706,1826.4469999999992,114.195
20180707,1156.7769999999998,56.188
20180708,1124.3710000000003,52.224
20180709,1765.549,107.86200000000001
20180710,984.8810000000001,51.708
20180711,1374.3209999999997,92.948
20180712,2463.827000000001,222.06900000000002
20180713,2016.8680000000002,115.628
20180714,1185.2040000000002,54.912
20180715,1178.1210000000003,55.68
20180716,2099.6049999999996,132.397
20180717,1980.8490000000008,115.355
20180718,2107.947,127.268
20180719,2028.7730000000004,119.882
20180720,2098.6380000000004,126.098
20180721,1270.6679999999997,69.376
20180722,1192.4600000000003,56.188
20180723,2205.871,142.012
20180724,2041.103,123.817
20180725,1051.439,123.292
20180726,2082.056000000001,136.864
20180727,2042.0949999999993,123.728
20180728,1119.5980000000004,53.376
20180729,1139.3739999999996,53.632
20180730,2108.1080000000006,132.123
20180731,2024.3099999999997,117.527
20180801,1982.674,119.192
20180802,1966.799000000001,113.57
20180803,1999.3789999999995,127.968
20180804,1179.5359999999996,54.78
20180805,1183.3080000000002,54.912
20180806,2004.6189999999997,117.922
20180807,2067.5879999999997,116.624
20180808,2072.8469999999998,120.609
20180809,971.281,46.592
20180810,1933.3899999999994,141.157
20180811,1503.6670000000004,99.745
20180812,699.5280000000001,37.632
20180813,2082.570000000001,119.83
20180814,2042.6380000000006,116.648
20180815,2027.9909999999988,120.14299999999999
20180816,2025.642,118.309
20180817,2013.5820000000006,119.12799999999999
20180818,1225.8309999999997,58.623999999999995
20180819,1246.3149999999994,57.728
20180820,2237.642,141.239
20180821,2170.605000000001,122.912
20180822,2097.067000000001,122.665
20180823,2103.9219999999987,122.08200000000001
20180824,2019.281,120.336
20180825,1129.807,53.632
20180826,1189.5719999999992,58.623999999999995
20180827,2136.653000000001,130.35
20180828,2193.9660000000003,128.168
20180829,2171.916,129.845
20180830,2153.676,129.461
20180831,2116.363,127.285
20180901,1241.8069999999996,59.136
20180902,1265.0649999999994,60.672
20180903,2167.9900000000002,132.388
20180904,2101.073,119.445
20180905,1979.887,123.84
20180906,1762.865,105.881
20180907,1765.5490000000004,107.862
20180908,971.2809999999998,46.592
20180909,976.4669999999996,47.488
20180910,1699.6960000000006,105.74600000000001
20180911,1528.6569999999995,119.71600000000001
20180912,701.5100000000002,46.06399999999999
20180913,1690.8999999999994,102.00399999999999
20180914,1759.1569999999995,123.624
20180915,1029.8410000000003,49.536
20180916,1065.5159999999998,52.348
20180917,1928.3299999999995,114.725
20180918,1916.3000000000006,115.992
20180919,1940.079,120.36200000000001
20180920,1967.4430000000002,113.04799999999999
20180921,1896.9059999999997,118.67399999999999
20180922,954.9349999999998,48.128
20180923,954.2580000000003,45.056000000000004
20180924,1825.487,110.49700000000001
20180925,1925.5870000000007,111.006
20180926,1856.4599999999996,113.792
20180927,1892.9040000000002,136.437
20180928,1449.5809999999997,73.367
20180929,1185.3840000000005,57.728
20180930,1159.1800000000005,56.32
20181001,2099.28,127.792
20181002,1994.0009999999995,139.695
20181003,1741.033999999999,103.191
20181004,1820.1120000000005,107.035
20181005,1828.274,121.7
20181006,988.6530000000001,50.3
20181007,984.8810000000002,51.708
20181008,2022.5050000000006,119.613
20181009,1800.0849999999998,108.696
20181010,1825.289,112.787
20181011,726.4480000000001,43.263999999999996
20181012,1654.249,130.813
20181013,976.313,49.28
20181014,956.399,53.328
20181015,1938.7680000000003,152.30100000000002
20181016,1828.0749999999998,136.204
20181017,1643.6679999999997,124.557
20181018,1580.4329999999993,106.646
20181019,1796.5580000000004,137.287
20181020,866.8960000000001,43.008
20181021,862.0659999999998,45.952
20181022,1825.3580000000004,132.27100000000002
20181023,1545.7779999999996,108.47200000000001
20181024,1556.9470000000008,110.24700000000001
20181025,1591.5049999999997,125.521
20181026,1508.3,105.807
20181027,724.1459999999998,37.12
20181028,733.1939999999998,38.144
20181029,1491.9190000000003,111.35799999999999
20181030,1643.3779999999997,137.988
20181031,1472.6250000000002,115.729
20181101,1819.9240000000002,172.625
20181102,2042.9640000000004,179.466
20181103,702.5340000000002,35.84
20181104,708.4940000000004,36.608
20181105,1668.692,137.211
20181106,1470.5750000000003,130.066
20181107,1374.3210000000001,92.948
20181108,1044.117,50.816
20181109,1869.868,133.135
20181110,1865.2929999999997,126.445
20181111,712.6130000000003,36.48
20181112,1638.960000000001,141.915
20181113,1857.6180000000002,155.528
20181114,1490.8230000000003,103.434
20181115,1338.9579999999999,99.80799999999999
20181116,1384.5630000000003,106.584
20181117,677.364,35.328
20181118,654.3170000000005,33.792
20181119,1821.624,162.049
20181120,1857.582000000001,147.422
20181121,1512.209,122.96700000000001
20181122,1398.2239999999993,96.15799999999999
20181123,1475.7900000000002,106.177
20181124,698.7620000000002,36.096
20181125,687.7210000000001,36.992
20181126,1515.2790000000005,108.446
20181127,1528.5610000000001,122.85
20181128,1542.7720000000006,119.83200000000001
20181129,1377.7799999999997,104.064
20181130,1545.486,123.213
20181201,747.4999999999998,41.34
20181202,756.2070000000001,38.396
20181203,1486.9939999999995,124.365
20181204,1509.9710000000002,116.83
20181205,1606.2599999999998,140.372
20181206,2031.637000000001,186.866
20181207,2463.8269999999993,222.069
20181208,1089.1050000000005,52.48
20181209,1710.2830000000004,102.505
20181210,1834.928,132.077
20181211,1726.8009999999997,140.52700000000002
20181212,1999.5660000000003,179.574
20181213,1656.1979999999999,123.95100000000001
20181214,1437.7069999999999,127.09200000000001
20181215,664.8090000000001,33.536
20181216,666.0259999999998,34.816
20181217,1560.1990000000003,125.477
20181218,1495.5320000000002,123.01
20181219,1579.7640000000004,129.341
20181220,1519.9479999999996,122.65700000000001
20181221,1326.548,118.02
20181222,658.9880000000005,34.048
20181223,671.8509999999999,39.379
20181224,1373.199,135.33100000000002
20181225,1426.1559999999997,118.822
20181226,1296.243999999999,110.512
20181227,1783.282999999999,185.28799999999998
20181228,1826.0670000000007,162.276
20181229,685.554,36.224000000000004
20181230,686.5020000000001,43.123999999999995
20181231,1290.4069999999997,108.488
20190101,1298.6789999999996,108.63600000000001
20190102,1577.774,125.098
20190103,2510.2879999999996,217.335
20190104,1522.9610000000002,105.514
20190105,1674.7030000000004,127.01299999999999
20190106,1012.3380000000002,49.288000000000004
20190107,2506.000000000001,156.388
20190108,2503.569,151.881
20190109,1477.5479999999998,68.73899999999999
20190110,2137.0429999999997,122.094
20190111,2188.622,182.59099999999998
20190112,904.0849999999997,45.574
20190113,664.3679999999998,41.163999999999994
20190114,2383.435,241.476
20190115,2431.32,212.493
20190116,2154.3239999999987,185.351
20190117,2164.915,185.104
20190118,2041.7420000000009,164.107
20190119,664.8449999999998,35.071999999999996
20190120,667.5240000000002,36.032
20190121,1863.6650000000009,189.176
20190122,2215.7920000000004,212.984
20190123,1991.446,167.16400000000002
20190124,2389.7839999999997,231.69799999999998
20190126,799.052,86.236
20190127,695.5300000000002,40.552
20190128,1493.334,119.727
20190129,2238.453999999999,204.085
20190130,2347.3149999999996,218.31599999999997
20190131,1792.6580000000006,140.111
20190201,1638.1979999999996,139.97
20190202,808.662,39.326
20190203,880.3739999999998,43.919
20190204,1655.853,124.779
20190205,1613.8279999999995,122.50399999999999
20190206,1021.7159999999998,52.096000000000004
20190207,2589.5860000000002,157.20600000000002
20190208,2453.620000000001,159.667
20190209,2269.546,138.139
20190210,2113.486000000001,135.643
20190211,894.996,47.496
20190212,1639.7609999999995,98.948
20190213,1466.9899999999996,102.354
20190214,1594.5770000000005,125.363
20190215,1715.1179999999997,138.112
20190216,810.9949999999997,40.98
20190217,844.148,55.333
20190218,1917.9689999999996,152.493
20190219,1586.0059999999992,119.65100000000001
20190220,1635.0920000000006,131.586
20190221,1573.6190000000004,121.726
20190222,1595.0239999999997,130.129
20190223,798.933,39.821
20190224,812.3690000000001,40.116
20190225,2185.8109999999992,189.543
20190226,1972.4689999999994,161.266
20190227,1814.6459999999993,164.954
20190228,2294.164,206.168
20190301,1722.1190000000001,160.67700000000002
20190302,819.447,41.555
20190303,901.876,66.789
20190304,1542.0019999999995,130.441
20190305,1627.9189999999999,111.021
20190306,1915.9149999999993,123.71700000000001
20190307,2457.612999999999,144.64600000000002
20190308,1646.929,75.267
20190309,2107.7889999999998,132.689
20190310,2080.656,147.186
20190311,897.2660000000002,47.368
20190312,1600.8769999999997,113.177
