ReadingDateTime,SolarPowerReading
2020-01-01 06:15:00,0.07
2020-01-01 06:15:00,0.07200000000000001
2020-01-01 06:30:00,0.262
2020-01-01 06:30:00,0.21
2020-01-01 06:45:00,0.373
2020-01-01 06:45:00,0.555
2020-01-01 07:00:00,0.852
2020-01-01 07:00:00,0.5539999999999999
2020-01-01 07:15:00,0.858
2020-01-01 07:15:00,1.2229999999999999
2020-01-01 07:30:00,1.661
2020-01-01 07:30:00,1.122
2020-01-01 07:45:00,1.499
2020-01-01 07:45:00,2.069
2020-01-01 08:00:00,2.667
2020-01-01 08:00:00,1.926
2020-01-01 08:15:00,2.387
2020-01-01 08:15:00,3.054
2020-01-01 08:30:00,3.685
2020-01-01 08:30:00,2.8710000000000004
2020-01-01 08:45:00,3.3960000000000004
2020-01-01 08:45:00,4.0969999999999995
2020-01-01 09:00:00,4.489
2020-01-01 09:00:00,3.74
2020-01-01 09:15:00,4.207
2020-01-01 09:15:00,4.88
2020-01-01 09:30:00,5.314
2020-01-01 09:30:00,4.585
2020-01-01 09:45:00,4.915
2020-01-01 09:45:00,5.71
2020-01-01 10:00:00,6.2170000000000005
2020-01-01 10:00:00,5.506
2020-01-01 10:15:00,5.8629999999999995
2020-01-01 10:15:00,6.465
2020-01-01 10:30:00,6.4239999999999995
2020-01-01 10:30:00,5.792999999999999
2020-01-01 10:45:00,6.4670000000000005
2020-01-01 10:45:00,6.966
2020-01-01 11:00:00,7.142
2020-01-01 11:00:00,6.565
2020-01-01 11:15:00,6.8660000000000005
2020-01-01 11:15:00,7.345
2020-01-01 11:30:00,7.507000000000001
2020-01-01 11:30:00,7.074
2020-01-01 11:45:00,7.537000000000001
2020-01-01 11:45:00,7.617999999999999
2020-01-01 12:00:00,7.672000000000001
2020-01-01 12:00:00,7.466
2020-01-01 12:15:00,7.648
2020-01-01 12:15:00,7.777
2020-01-01 12:30:00,7.7860000000000005
2020-01-01 12:30:00,7.751
2020-01-01 12:45:00,7.716
2020-01-01 12:45:00,7.562
2020-01-01 13:00:00,7.796
2020-01-01 13:00:00,7.846
2020-01-01 13:15:00,7.8870000000000005
2020-01-01 13:15:00,7.851
2020-01-01 13:30:00,7.776
2020-01-01 13:30:00,7.837999999999999
2020-01-01 13:45:00,7.755
2020-01-01 13:45:00,7.712999999999999
2020-01-01 14:00:00,7.875
2020-01-01 14:00:00,8.032
2020-01-01 14:15:00,8.014
2020-01-01 14:15:00,7.836
2020-01-01 14:30:00,7.745
2020-01-01 14:30:00,7.894
2020-01-01 14:45:00,6.922000000000001
2020-01-01 14:45:00,7.593
2020-01-01 15:00:00,7.539
2020-01-01 15:00:00,7.794
2020-01-01 15:15:00,7.5760000000000005
2020-01-01 15:15:00,7.412000000000001
2020-01-01 15:30:00,7.122999999999999
2020-01-01 15:30:00,7.386
2020-01-01 15:45:00,7.149
2020-01-01 15:45:00,6.877999999999999
2020-01-01 16:00:00,6.609
2020-01-01 16:00:00,6.869
2020-01-01 16:15:00,6.664
2020-01-01 16:15:00,6.2989999999999995
2020-01-01 16:30:00,5.939
2020-01-01 16:30:00,6.2860000000000005
2020-01-01 16:45:00,5.85
2020-01-01 16:45:00,5.4910000000000005
2020-01-01 17:00:00,5.132000000000001
2020-01-01 17:00:00,5.62
2020-01-01 17:15:00,5.211
2020-01-01 17:15:00,4.655
2020-01-01 17:30:00,4.279
2020-01-01 17:30:00,4.8260000000000005
2020-01-01 17:45:00,4.428
2020-01-01 17:45:00,3.767
2020-01-01 18:00:00,3.321
2020-01-01 18:00:00,3.9610000000000003
2020-01-01 18:15:00,3.543
2020-01-01 18:15:00,2.7960000000000003
2020-01-01 18:30:00,2.249
2020-01-01 18:30:00,3.002
2020-01-01 18:45:00,2.548
2020-01-01 18:45:00,1.73
2020-01-01 19:00:00,1.281
2020-01-01 19:00:00,1.9069999999999998
2020-01-01 19:15:00,1.166
2020-01-01 19:15:00,0.852
2020-01-01 19:30:00,0.5479999999999999
2020-01-01 19:30:00,0.998
2020-01-01 19:45:00,0.642
2020-01-01 19:45:00,0.253
2020-01-01 20:00:00,0.11800000000000001
2020-01-01 20:00:00,0.121
2020-01-01 20:15:00,0.059000000000000004
2020-01-01 20:15:00,0.057
2020-01-02 06:15:00,0.057
2020-01-02 06:15:00,0.049
2020-01-02 06:30:00,0.18100000000000002
2020-01-02 06:30:00,0.22399999999999998
2020-01-02 06:45:00,0.505
2020-01-02 06:45:00,0.34600000000000003
2020-01-02 07:00:00,0.503
2020-01-02 07:00:00,0.718
2020-01-02 07:15:00,1.163
2020-01-02 07:15:00,0.789
