DateKey,metered_consumption,peak_demand
20180101,1008.2099999999998,94.419
20180102,932.5579999999998,85.262
20180103,832.8790000000008,63.427
20180104,918.7619999999996,91.402
20180105,1185.5519999999995,112.689
20180106,1378.987,122.363
20180107,1002.5440000000006,81.639
20180108,947.0530000000001,72.406
20180109,1004.2140000000003,86.95299999999999
20180110,1148.5270000000005,100.434
20180111,1513.1729999999998,123.089
20180112,1292.5600000000002,81.321
20180113,927.2840000000002,68.177
20180114,665.1030000000002,41.075
20180115,969.2900000000002,71.327
20180116,1343.5670000000002,126.594
20180117,1280.6239999999998,131.108
20180118,1658.8679999999997,138.924
20180119,1847.7230000000004,147.327
20180120,1224.4030000000002,81.802
20180121,1084.015,69.937
20180122,1431.3419999999999,120.362
20180123,1251.506,95.908
20180124,1073.3919999999991,88.695
20180125,1240.0150000000003,104.361
20180126,1404.5600000000002,125.427
20180127,1125.1390000000004,77.808
20180128,1375.6719999999998,114.167
20180130,1048.6950000000002,70.925
20180131,899.89,65.716
20180201,927.7919999999997,74.641
20180202,875.2140000000003,68.653
20180203,753.8109999999997,76.919
20180204,717.1750000000002,59.991
20180205,1099.248,94.51
20180206,1437.234,113.465
20180207,1504.329,133.088
20180208,1337.6509999999994,111.401
20180209,836.0190000000001,52.461000000000006
20180210,1110.2259999999999,80.38600000000001
20180211,1400.2700000000007,102.1
20180212,914.3870000000002,50.273999999999994
20180213,1217.8689999999995,108.345
20180214,988.4990000000001,86.622
20180215,914.5440000000002,83.462
20180216,900.7420000000004,72.168
20180217,881.1660000000005,100.068
20180218,624.335,45.28
20180219,877.6120000000002,71.883
20180220,1102.8989999999994,84.811
20180221,1018.0620000000002,82.205
20180222,1221.0410000000002,93.019
20180223,1185.4200000000003,89.564
20180224,1007.1810000000002,81.644
20180225,596.7769999999999,35.345
20180226,1042.894,99.477
20180227,1123.0799999999995,104.513
20180228,1128.2420000000002,104.921
20180301,926.7369999999999,67.382
20180302,921.7770000000002,71.0
20180303,915.7959999999999,74.221
20180304,702.607,40.419
20180305,839.1149999999997,69.593
20180306,929.5209999999997,83.769
20180307,1057.652,96.863
20180308,1200.456,102.463
20180309,1372.9119999999996,133.18
20180310,1019.0839999999996,63.239
20180311,1003.7680000000004,74.80199999999999
20180312,1178.4429999999995,76.689
20180313,893.8999999999997,72.703
20180314,775.1139999999999,53.743
20180315,845.6489999999999,68.624
20180316,891.1499999999997,70.954
20180317,963.9850000000002,82.126
20180318,671.632,41.69
20180319,1072.4940000000001,87.794
20180320,814.381,67.088
20180321,1006.0339999999998,88.914
20180322,1089.3279999999997,89.371
20180323,1157.7719999999995,105.658
20180324,786.7410000000002,50.597
20180325,734.412,52.446
20180326,838.444,70.998
20180327,913.0049999999992,106.196
20180328,906.9279999999999,92.8
20180329,990.77,91.226
20180330,807.336,71.178
20180331,803.1769999999998,57.062
