DateKey,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,Day,Weekday,IsWeekend,IsHoliday,DOWInMonth,WeekOfMonth,WeekOfYear,Month,Quarter,Year
20180117,20.298958333333335,23.589583333333334,4.929166666666666,35.885416666666664,17,4,0,0,3,3,3,1,1,2018
20180118,23.90416666666667,27.621875,2.0229166666666667,25.1875,18,5,0,0,3,3,3,1,1,2018
20180119,26.400000000000002,30.583333333333332,0.11979166666666667,18.697916666666668,19,6,0,0,3,3,3,1,1,2018
20180120,27.038541666666664,30.568749999999998,6.816666666666666,26.6875,20,7,1,0,3,3,3,1,1,2018
20180121,27.379166666666666,29.492708333333336,10.207291666666666,31.927083333333332,21,1,1,0,3,4,4,1,1,2018
20180122,26.526041666666668,28.183333333333334,13.105208333333332,43.552083333333336,22,2,0,0,4,4,4,1,1,2018
20180123,21.445833333333336,24.870833333333334,8.415625,44.8125,23,3,0,0,4,4,4,1,1,2018
20180124,22.09166666666667,25.021874999999998,8.194791666666667,42.666666666666664,24,4,0,0,4,4,4,1,1,2018
20180125,24.715625,26.516666666666666,13.683333333333332,50.020833333333336,25,5,0,0,4,4,4,1,1,2018
20180126,25.584374999999998,26.589583333333334,16.434375,58.34375,26,6,0,1,4,4,4,1,1,2018
20180127,28.056250000000002,27.95,17.885416666666668,57.864583333333336,27,7,1,0,4,4,4,1,1,2018
20180128,30.244791666666668,30.838541666666668,16.934375,46.729166666666664,28,1,1,0,4,5,5,1,1,2018
20180129,27.511458333333334,28.526041666666668,17.966666666666665,57.354166666666664,29,2,0,0,5,5,5,1,1,2018
20180130,13.783333333333333,18.073958333333334,10.960416666666667,65.35416666666667,30,3,0,0,5,5,5,1,1,2018
20180131,9.942708333333334,15.55625,5.045833333333333,50.90625,31,4,0,0,5,5,5,1,1,2018
20180201,12.120833333333332,17.189583333333335,4.6187499999999995,46.635416666666664,1,5,0,0,1,1,5,2,1,2018
20180202,15.375,19.5625,8.804166666666667,53.916666666666664,2,6,0,0,1,1,5,2,1,2018
20180203,18.635416666666668,21.993750000000002,10.2125,51.46875,3,7,1,0,1,1,5,2,1,2018
20180204,21.056250000000002,23.93958333333333,9.273958333333333,43.302083333333336,4,1,1,0,1,2,6,2,1,2018
20180205,21.278125,24.865624999999998,8.232291666666667,40.770833333333336,5,2,0,0,1,2,6,2,1,2018
20180206,23.601041666666664,27.214583333333334,7.269791666666666,30.760416666666668,6,3,0,0,1,2,6,2,1,2018
20180207,25.943749999999998,28.657291666666666,8.282291666666667,31.989583333333332,7,4,0,0,1,2,6,2,1,2018
20180208,26.086458333333336,28.827083333333334,9.171875,31.75,8,5,0,0,2,2,6,2,1,2018
20180209,24.13854166666667,25.84583333333333,13.444791666666667,48.166666666666664,9,6,0,0,2,2,6,2,1,2018
20180210,23.301041666666666,24.211458333333336,15.042708333333332,58.59375,10,7,1,0,2,2,6,2,1,2018
20180211,16.120833333333334,19.635416666666668,8.372916666666667,51.177083333333336,11,1,1,0,2,3,7,2,1,2018
20180212,14.793750000000001,18.044791666666665,6.572916666666667,50.604166666666664,12,2,0,0,2,3,7,2,1,2018
20180213,18.258333333333333,21.272916666666667,7.341666666666666,46.5625,13,3,0,0,2,3,7,2,1,2018
20180214,16.095833333333335,20.697916666666668,3.5572916666666665,34.5625,14,4,0,0,2,3,7,2,1,2018
20180215,14.297916666666666,17.509375000000002,5.007291666666666,46.208333333333336,15,5,0,0,3,3,7,2,1,2018
20180216,16.529166666666665,19.721875,7.351041666666667,50.041666666666664,16,6,0,0,3,3,7,2,1,2018
20180217,18.102083333333333,21.39375,6.826041666666666,45.125,17,7,1,0,3,3,7,2,1,2018
20180218,20.53125,23.296875,9.59375,46.0,18,1,1,0,3,4,8,2,1,2018
20180219,17.907291666666666,21.330208333333335,13.971874999999999,65.14583333333333,19,2,0,1,3,4,8,2,1,2018
20180220,20.51875,23.290625000000002,10.155208333333333,48.802083333333336,20,3,0,0,3,4,8,2,1,2018
20180221,19.5625,22.254166666666666,8.914583333333333,43.4375,21,4,0,0,3,4,8,2,1,2018
20180222,20.179166666666667,20.375,14.373958333333334,69.94791666666667,22,5,0,0,4,4,8,2,1,2018
20180223,23.291666666666668,25.342708333333334,13.828125,55.0,23,6,0,0,4,4,8,2,1,2018
20180224,23.104166666666668,25.62291666666667,13.377083333333333,47.489583333333336,24,7,1,0,4,4,8,2,1,2018
20180225,11.3375,17.226041666666667,7.432291666666667,54.09375,25,1,1,0,4,5,9,2,1,2018
20180226,17.579166666666666,20.764583333333334,8.525,49.791666666666664,26,2,0,0,4,5,9,2,1,2018
20180227,19.246875,22.193749999999998,8.8125,46.770833333333336,27,3,0,0,4,5,9,2,1,2018
20180228,17.26875,21.748958333333334,7.7093750000000005,42.614583333333336,28,4,0,0,4,5,9,2,1,2018
20180301,15.811458333333334,19.169791666666665,9.980208333333334,57.9375,1,5,0,0,1,1,9,3,1,2018
20180302,17.066666666666666,19.709374999999998,9.317708333333334,55.270833333333336,2,6,0,0,1,1,9,3,1,2018
20180303,18.745833333333334,21.743750000000002,8.034374999999999,47.84375,3,7,1,0,1,1,9,3,1,2018
20180304,15.15625,18.911458333333332,6.995833333333334,49.71875,4,1,1,0,1,2,10,3,1,2018
20180305,11.459375,16.723958333333332,6.4156249999999995,52.447916666666664,5,2,0,0,1,2,10,3,1,2018
20180306,15.450000000000001,19.739583333333332,7.953125,49.770833333333336,6,3,0,0,1,2,10,3,1,2018
20180307,18.321875000000002,21.240624999999998,7.952083333333333,46.916666666666664,7,4,0,0,1,2,10,3,1,2018
20180308,19.723958333333332,22.15625,7.842708333333333,44.020833333333336,8,5,0,0,2,2,10,3,1,2018
20180309,21.145833333333332,23.945833333333336,6.285416666666666,36.09375,9,6,0,0,2,2,10,3,1,2018
20180310,21.301041666666666,24.121875,4.592708333333333,31.28125,10,7,1,0,2,2,10,3,1,2018
20180311,19.776041666666668,22.775000000000002,7.780208333333333,43.833333333333336,11,1,1,0,2,3,11,3,1,2018
20180312,13.120833333333332,17.839583333333334,7.052083333333333,52.520833333333336,12,2,0,0,2,3,11,3,1,2018
20180313,13.5875,17.66875,7.695833333333333,54.1875,13,3,0,0,2,3,11,3,1,2018
20180314,16.650000000000002,19.528125,8.604166666666666,53.40625,14,4,0,0,2,3,11,3,1,2018
20180315,14.917708333333332,17.747916666666665,7.5625,56.0625,15,5,0,0,3,3,11,3,1,2018
20180316,16.245833333333334,19.3625,6.747916666666666,50.21875,16,6,0,0,3,3,11,3,1,2018
20180317,19.982291666666665,23.400000000000002,6.473958333333333,36.677083333333336,17,7,1,0,3,3,11,3,1,2018
20180318,15.285416666666668,21.40416666666667,3.733333333333333,32.739583333333336,18,1,1,0,3,4,12,3,1,2018
20180319,13.580208333333333,17.576041666666665,6.371875,48.875,19,2,0,0,3,4,12,3,1,2018
20180320,11.384375,16.414583333333333,6.976041666666667,55.322916666666664,20,3,0,0,3,4,12,3,1,2018
20180321,14.232291666666667,19.001041666666666,6.614583333333333,46.9375,21,4,0,0,3,4,12,3,1,2018
20180322,16.634375000000002,19.923958333333335,6.863541666666666,45.083333333333336,22,5,0,0,4,4,12,3,1,2018
20180323,18.028125,20.886458333333334,9.722916666666666,49.760416666666664,23,6,0,0,4,4,12,3,1,2018
20180324,18.08125,18.447916666666668,14.601041666666667,79.4375,24,7,1,0,4,4,12,3,1,2018
20180325,14.611458333333333,18.613541666666666,11.691666666666668,67.98958333333333,25,1,1,0,4,5,13,3,1,2018
20180326,8.176041666666666,11.873958333333334,4.838541666666667,64.42708333333333,26,2,0,0,4,5,13,3,1,2018
20180327,10.528125000000001,13.793750000000001,4.914583333333334,61.104166666666664,27,3,0,0,4,5,13,3,1,2018
20180328,17.477083333333333,20.6875,4.53125,38.96875,28,4,0,0,4,5,13,3,1,2018
20180329,16.696875000000002,19.3125,7.608333333333333,52.291666666666664,29,5,0,0,5,5,13,3,1,2018
20180330,14.441666666666668,16.761458333333334,8.355208333333334,61.854166666666664,30,6,0,1,5,5,13,3,1,2018
20180331,14.386458333333332,16.640625,7.522916666666667,59.25,31,7,1,1,5,5,13,3,1,2018
20180401,15.836458333333333,18.235416666666666,6.529166666666666,50.385416666666664,1,1,1,1,1,1,14,4,2,2018
20180402,14.266666666666666,17.253125,7.929166666666667,57.052083333333336,2,2,0,1,1,1,14,4,2,2018
20180403,13.785416666666668,16.873958333333334,7.796875,58.875,3,3,0,1,1,1,14,4,2,2018
20180404,14.960416666666667,17.945833333333333,6.3031250000000005,53.322916666666664,4,4,0,0,1,1,14,4,2,2018
20180405,15.215625000000001,18.453125,4.877083333333333,48.625,5,5,0,0,1,1,14,4,2,2018
20180406,13.231250000000001,16.259375000000002,8.276041666666666,63.489583333333336,6,6,0,0,1,1,14,4,2,2018
20180407,13.893749999999999,16.610416666666666,6.310416666666666,56.302083333333336,7,7,1,0,1,1,14,4,2,2018
20180408,16.535416666666666,19.693749999999998,4.409375,44.239583333333336,8,1,1,0,2,2,15,4,2,2018
20180409,20.332291666666666,22.315625,7.934375,41.5,9,2,0,0,2,2,15,4,2,2018
20180410,18.392708333333335,21.027083333333334,8.290625,45.052083333333336,10,3,0,0,2,2,15,4,2,2018
20180411,21.89270833333333,24.578125,7.460416666666667,35.885416666666664,11,4,0,0,2,2,15,4,2,2018
20180412,18.947916666666668,23.264583333333334,5.672916666666667,34.125,12,5,0,0,2,2,15,4,2,2018
20180413,13.090625000000001,16.836458333333333,6.452083333333333,54.375,13,6,0,0,2,2,15,4,2,2018
20180414,7.095833333333334,11.676041666666668,7.879166666666666,77.94791666666667,14,7,1,0,2,2,15,4,2,2018
20180415,10.965625000000001,14.735416666666666,10.585416666666667,76.65625,15,1,1,0,3,3,16,4,2,2018
20180416,13.012500000000001,15.914583333333333,11.278125000000001,75.13541666666667,16,2,0,0,3,3,16,4,2,2018
20180417,8.11875,11.453125,5.0125,67.01041666666667,17,3,0,0,3,3,16,4,2,2018
20180418,9.984375,13.407291666666666,5.695833333333333,63.052083333333336,18,4,0,0,3,3,16,4,2,2018
20180419,13.578125,16.107291666666665,5.390625,55.0,19,5,0,0,3,3,16,4,2,2018
20180420,14.311458333333334,18.104166666666668,4.676041666666666,44.239583333333336,20,6,0,0,3,3,16,4,2,2018
20180421,13.911458333333334,16.743750000000002,4.054166666666666,49.541666666666664,21,7,1,0,3,3,16,4,2,2018
20180422,14.908333333333333,17.261458333333334,6.463541666666667,54.572916666666664,22,1,1,0,4,4,17,4,2,2018
20180423,15.726041666666667,18.378125,6.485416666666667,51.15625,23,2,0,0,4,4,17,4,2,2018
20180424,14.461458333333333,16.580208333333335,6.923958333333334,54.572916666666664,24,3,0,0,4,4,17,4,2,2018
20180425,13.358333333333334,15.44375,7.708333333333333,63.552083333333336,25,4,0,1,4,4,17,4,2,2018
20180426,9.734375,12.528125000000001,6.147916666666667,67.80208333333333,26,5,0,0,4,4,17,4,2,2018
20180427,9.507291666666667,12.637500000000001,6.215625,67.77083333333333,27,6,0,0,4,4,17,4,2,2018
20180428,10.762500000000001,14.03125,6.546875,64.41666666666667,28,7,1,0,4,4,17,4,2,2018
20180429,9.915625,13.416666666666666,6.671875,66.30208333333333,29,1,1,0,5,5,18,4,2,2018
20180430,9.778125000000001,12.183333333333332,3.4104166666666664,62.0,30,2,0,0,5,5,18,4,2,2018
20180501,9.5375,12.59375,2.1770833333333335,52.364583333333336,1,3,0,0,1,1,18,5,2,2018
20180502,12.689583333333333,15.882291666666667,4.34375,47.875,2,4,0,0,1,1,18,5,2,2018
20180503,10.389583333333333,14.0,5.59375,62.354166666666664,3,5,0,0,1,1,18,5,2,2018
20180504,7.839583333333334,11.928125,6.860416666666667,73.66666666666667,4,6,0,0,1,1,18,5,2,2018
20180505,9.811458333333333,12.054166666666667,7.870833333333334,77.58333333333333,5,7,1,0,1,1,18,5,2,2018
20180506,9.689583333333333,11.176041666666668,7.127083333333334,79.5625,6,1,1,0,1,2,19,5,2,2018
20180507,9.067708333333334,12.479166666666666,5.464583333333334,67.1875,7,2,0,0,1,2,19,5,2,2018
20180508,9.588541666666666,11.517708333333333,6.144791666666666,72.48958333333333,8,3,0,0,2,2,19,5,2,2018
20180509,8.288541666666667,11.035416666666668,5.211458333333334,70.71875,9,4,0,0,2,2,19,5,2,2018
20180510,3.655208333333333,7.655208333333333,4.453125,80.61458333333333,10,5,0,0,2,2,19,5,2,2018
20180511,5.201041666666667,10.105208333333334,7.119791666666667,82.09375,11,6,0,0,2,2,19,5,2,2018
20180512,8.882291666666667,13.00625,7.41875,69.61458333333333,12,7,1,0,2,2,19,5,2,2018
20180513,8.623958333333333,12.922916666666666,6.885416666666667,67.46875,13,1,1,0,2,3,20,5,2,2018
20180514,7.763541666666666,10.034374999999999,4.897916666666666,74.4375,14,2,0,0,2,3,20,5,2,2018
20180515,6.619791666666667,9.799999999999999,5.588541666666667,76.17708333333333,15,3,0,0,3,3,20,5,2,2018
20180516,5.569791666666667,9.510416666666666,3.376041666666667,67.3125,16,4,0,0,3,3,20,5,2,2018
20180517,6.613541666666666,9.415625,4.807291666666667,73.91666666666667,17,5,0,0,3,3,20,5,2,2018
20180518,8.901041666666666,11.514583333333334,7.7,78.94791666666667,18,6,0,0,3,3,20,5,2,2018
20180519,4.716666666666667,7.48125,3.8645833333333335,80.03125,19,7,1,0,3,3,20,5,2,2018
20180520,8.246875000000001,10.783333333333333,7.675,81.92708333333333,20,1,1,0,3,4,21,5,2,2018
20180521,9.717708333333333,12.438541666666666,8.813541666666667,79.30208333333333,21,2,0,0,3,4,21,5,2,2018
20180522,10.726041666666667,13.06875,9.902083333333334,81.28125,22,3,0,0,4,4,21,5,2,2018
20180523,9.714583333333334,12.363541666666668,8.304166666666667,77.10416666666667,23,4,0,0,4,4,21,5,2,2018
20180524,8.876041666666667,12.413541666666667,5.434375,63.322916666666664,24,5,0,0,4,4,21,5,2,2018
20180525,6.288541666666667,8.755208333333334,4.609375,77.98958333333333,25,6,0,0,4,4,21,5,2,2018
20180526,7.036458333333333,9.914583333333333,5.598958333333333,77.39583333333333,26,7,1,0,4,4,21,5,2,2018
20180527,9.428125,12.185416666666667,7.288541666666667,73.13541666666667,27,1,1,0,4,5,22,5,2,2018
20180528,11.127083333333333,14.043750000000001,7.295833333333333,64.96875,28,2,0,0,4,5,22,5,2,2018
20180529,8.582291666666666,11.660416666666668,7.857291666666666,79.28125,29,3,0,0,5,5,22,5,2,2018
20180530,5.785416666666666,9.237499999999999,5.4593750000000005,78.57291666666667,30,4,0,0,5,5,22,5,2,2018
20180531,5.444791666666667,9.411458333333334,3.7614583333333336,69.80208333333333,31,5,0,0,5,5,22,5,2,2018
20180601,4.5125,7.825,1.4520833333333334,69.14583333333333,1,6,0,0,1,1,22,6,2,2018
20180602,4.79375,8.362499999999999,3.408333333333333,73.42708333333333,2,7,1,0,1,1,22,6,2,2018
20180603,5.454166666666667,8.636458333333334,4.536458333333333,77.53125,3,1,1,0,1,2,23,6,2,2018
20180604,6.1187499999999995,9.846874999999999,4.9937499999999995,73.84375,4,2,0,1,1,2,23,6,2,2018
20180605,6.325,9.637500000000001,5.830208333333334,79.27083333333333,5,3,0,1,1,2,23,6,2,2018
20180606,6.767708333333334,10.418750000000001,4.739583333333333,70.59375,6,4,0,1,1,2,23,6,2,2018
20180607,8.004166666666666,12.184375000000001,7.0249999999999995,71.25,7,5,0,1,1,2,23,6,2,2018
20180608,7.828125,10.801041666666668,9.258333333333333,91.0,8,6,0,0,2,2,23,6,2,2018
20180609,9.036458333333334,10.009375,9.065624999999999,94.1875,9,7,1,0,2,2,23,6,2,2018
20180610,5.934375,8.360416666666667,6.280208333333333,88.21875,10,1,1,0,2,3,24,6,2,2018
20180611,5.73125,9.485416666666667,7.152083333333334,86.34375,11,2,0,1,2,3,24,6,2,2018
20180612,7.555208333333333,10.464583333333334,9.582291666666666,94.35416666666667,12,3,0,0,2,3,24,6,2,2018
20180613,5.15625,7.98125,6.785416666666666,92.40625,13,4,0,0,2,3,24,6,2,2018
20180614,4.704166666666667,8.844791666666667,6.617708333333333,86.73958333333333,14,5,0,0,2,3,24,6,2,2018
20180615,4.4312499999999995,9.045833333333333,5.989583333333333,81.76041666666667,15,6,0,0,3,3,24,6,2,2018
20180616,2.938541666666667,6.6468750000000005,3.9718750000000003,83.77083333333333,16,7,1,0,3,3,24,6,2,2018
20180617,3.5583333333333336,8.179166666666667,5.691666666666666,84.8125,17,1,1,0,3,4,25,6,2,2018
20180618,3.9447916666666667,7.513541666666666,3.53125,77.46875,18,2,0,0,3,4,25,6,2,2018
20180619,1.825,5.035416666666666,1.6541666666666668,81.58333333333333,19,3,0,0,3,4,25,6,2,2018
20180620,2.428125,5.157291666666667,2.7708333333333335,86.125,20,4,0,0,3,4,25,6,2,2018
20180621,1.897916666666667,4.534375,1.4583333333333333,83.58333333333333,21,5,0,0,3,4,25,6,2,2018
20180622,2.0072916666666667,4.376041666666667,1.5916666666666668,84.46875,22,6,0,0,4,4,25,6,2,2018
20180623,3.327083333333333,5.8218749999999995,2.998958333333333,84.19791666666667,23,7,1,0,4,4,25,6,2,2018
20180624,3.388541666666667,6.904166666666666,2.402083333333333,74.36458333333333,24,1,1,0,4,5,26,6,2,2018
20180625,3.24375,6.483333333333333,1.6458333333333333,73.02083333333333,25,2,0,0,4,5,26,6,2,2018
20180626,2.7270833333333333,6.061458333333333,3.2239583333333335,83.47916666666667,26,3,0,0,4,5,26,6,2,2018
20180627,4.296875,7.33125,3.725,78.63541666666667,27,4,0,0,4,5,26,6,2,2018
20180628,4.382291666666666,7.205208333333334,2.6822916666666665,74.94791666666667,28,5,0,0,4,5,26,6,2,2018
20180629,4.019791666666666,7.335416666666667,5.171875,87.0625,29,6,0,0,5,5,26,6,2,2018
20180630,4.995833333333333,8.823958333333334,5.013541666666667,78.05208333333333,30,7,1,0,5,5,26,6,2,2018
20180701,2.2520833333333337,4.610416666666667,1.7604166666666667,83.92708333333333,1,1,1,0,1,1,27,7,3,2018
20180702,0.9052083333333334,3.7260416666666667,0.88125,83.82291666666667,2,2,0,0,1,1,27,7,3,2018
20180703,2.6770833333333335,5.7406250000000005,3.821875,88.15625,3,3,0,0,1,1,27,7,3,2018
20180704,6.130208333333333,9.628124999999999,5.264583333333333,75.78125,4,4,0,0,1,1,27,7,3,2018
20180705,8.918750000000001,12.928125,5.284375,61.645833333333336,5,5,0,0,1,1,27,7,3,2018
20180706,6.038541666666667,10.955208333333333,5.1156250000000005,68.54166666666667,6,6,0,0,1,1,27,7,3,2018
20180707,3.079166666666667,8.586458333333333,3.834375,72.86458333333333,7,7,1,0,1,1,27,7,3,2018
20180708,5.695833333333333,9.655208333333333,6.551041666666666,81.66666666666667,8,1,1,0,2,2,28,7,3,2018
20180709,5.069791666666666,8.566666666666666,4.401041666666667,76.11458333333333,9,2,0,0,2,2,28,7,3,2018
20180710,1.7177083333333334,4.3187500000000005,1.4229166666666666,83.33333333333333,10,3,0,0,2,2,28,7,3,2018
20180711,1.9020833333333333,4.577083333333333,3.294791666666667,91.54166666666667,11,4,0,0,2,2,28,7,3,2018
20180712,3.7291666666666665,6.453125,3.4322916666666665,82.76041666666667,12,5,0,0,2,2,28,7,3,2018
20180713,3.1218749999999997,5.655208333333333,2.5833333333333335,83.07291666666667,13,6,0,0,2,2,28,7,3,2018
20180714,0.9895833333333334,3.8052083333333333,0.7677083333333333,82.92708333333333,14,7,1,0,2,2,28,7,3,2018
20180715,1.8145833333333332,5.710416666666667,1.075,75.08333333333333,15,1,1,0,3,3,29,7,3,2018
20180716,3.3854166666666665,6.347916666666666,2.736458333333333,78.66666666666667,16,2,0,1,3,3,29,7,3,2018
20180717,1.8343749999999999,6.555208333333333,2.9291666666666667,80.46875,17,3,0,0,3,3,29,7,3,2018
20180718,2.5635416666666666,6.059375,2.3427083333333334,79.4375,18,4,0,0,3,3,29,7,3,2018
20180719,4.164583333333334,8.689583333333333,2.551041666666667,68.0,19,5,0,0,3,3,29,7,3,2018
20180720,2.613541666666667,6.479166666666667,3.607291666666667,83.51041666666667,20,6,0,0,3,3,29,7,3,2018
20180721,2.1708333333333334,4.440625,2.1354166666666665,86.66666666666667,21,7,1,0,3,3,29,7,3,2018
20180722,2.009375,5.805208333333333,1.6520833333333333,77.07291666666667,22,1,1,0,4,4,30,7,3,2018
20180723,2.1729166666666666,7.094791666666667,2.238541666666667,72.30208333333333,23,2,0,0,4,4,30,7,3,2018
20180724,5.96875,9.994791666666666,7.539583333333333,85.51041666666667,24,3,0,0,4,4,30,7,3,2018
20180725,5.4906250000000005,7.680208333333333,5.666666666666667,88.4375,25,4,0,0,4,4,30,7,3,2018
20180726,4.682291666666667,6.78125,5.535416666666666,92.55208333333333,26,5,0,0,4,4,30,7,3,2018
20180727,5.579166666666667,8.043750000000001,6.258333333333333,89.46875,27,6,0,0,4,4,30,7,3,2018
20180728,7.6656249999999995,10.132291666666667,7.3656250000000005,84.44791666666667,28,7,1,0,4,4,30,7,3,2018
20180729,4.577083333333333,8.9,5.360416666666667,79.44791666666667,29,1,1,0,5,5,31,7,3,2018
20180730,3.584375,7.319791666666667,3.8708333333333336,79.70833333333333,30,2,0,0,5,5,31,7,3,2018
20180731,5.527083333333334,10.251041666666667,5.501041666666667,72.875,31,3,0,0,5,5,31,7,3,2018
20180801,4.4624999999999995,7.023958333333333,4.1312500000000005,84.35416666666667,1,4,0,0,1,1,31,8,3,2018
20180802,3.0895833333333336,7.702083333333333,3.154166666666667,75.65625,2,5,0,0,1,1,31,8,3,2018
20180803,4.246875,8.954166666666667,4.336458333333334,74.67708333333333,3,6,0,0,1,1,31,8,3,2018
20180804,5.596875,9.563541666666667,5.858333333333333,78.83333333333333,4,7,1,0,1,1,31,8,3,2018
20180805,5.992708333333333,11.50625,2.259375,55.0625,5,1,1,0,1,2,32,8,3,2018
20180806,2.5833333333333335,7.382291666666667,4.909375,84.6875,6,2,0,0,1,2,32,8,3,2018
20180807,2.9656249999999997,7.622916666666666,3.844791666666667,77.92708333333333,7,3,0,0,1,2,32,8,3,2018
20180808,4.716666666666667,8.259375,6.577083333333333,89.65625,8,4,0,0,2,2,32,8,3,2018
20180809,3.513541666666667,6.546875,3.9166666666666665,84.88541666666667,9,5,0,0,2,2,32,8,3,2018
20180810,6.038541666666667,12.011458333333332,2.857291666666667,58.302083333333336,10,6,0,0,2,2,32,8,3,2018
20180811,4.125,8.370833333333334,4.0249999999999995,75.82291666666667,11,7,1,0,2,2,32,8,3,2018
20180812,2.310416666666667,6.060416666666666,2.8208333333333333,81.39583333333333,12,1,1,0,2,3,33,8,3,2018
20180813,6.076041666666666,9.520833333333334,6.066666666666666,80.92708333333333,13,2,0,0,2,3,33,8,3,2018
20180814,4.897916666666666,8.189583333333333,4.804166666666666,81.5,14,3,0,0,2,3,33,8,3,2018
20180815,5.741666666666667,10.851041666666667,4.373958333333333,64.92708333333333,15,4,0,0,3,3,33,8,3,2018
20180816,3.5677083333333335,6.721875,3.1374999999999997,80.375,16,5,0,0,3,3,33,8,3,2018
20180817,5.560416666666666,8.90625,3.9135416666666667,72.65625,17,6,0,0,3,3,33,8,3,2018
20180818,2.9479166666666665,7.8656250000000005,4.405208333333333,79.69791666666667,18,7,1,0,3,3,33,8,3,2018
20180819,1.29375,6.871875,1.6927083333333333,71.1875,19,1,1,0,3,4,34,8,3,2018
20180820,1.9749999999999999,5.977083333333333,3.0749999999999997,82.64583333333333,20,2,0,0,3,4,34,8,3,2018
20180821,4.867708333333334,8.105208333333334,4.866666666666666,81.53125,21,3,0,0,3,4,34,8,3,2018
20180822,4.596875,6.610416666666667,3.2697916666666664,81.65625,22,4,0,0,4,4,34,8,3,2018
20180823,4.207291666666666,7.360416666666667,3.2083333333333335,77.83333333333333,23,5,0,0,4,4,34,8,3,2018
20180824,4.8968750000000005,8.280208333333333,2.5166666666666666,71.21875,24,6,0,0,4,4,34,8,3,2018
20180825,5.904166666666666,8.921875,2.138541666666667,66.52083333333333,25,7,1,0,4,4,34,8,3,2018
20180826,5.5125,8.68125,3.8854166666666665,75.38541666666667,26,1,1,0,4,5,35,8,3,2018
20180827,2.021875,6.579166666666667,0.6052083333333333,67.84375,27,2,0,0,4,5,35,8,3,2018
20180828,0.6958333333333333,5.114583333333333,-0.7583333333333333,69.59375,28,3,0,0,4,5,35,8,3,2018
20180829,1.98125,5.8968750000000005,-1.7760416666666667,62.166666666666664,29,4,0,0,5,5,35,8,3,2018
20180830,2.230208333333333,7.227083333333333,0.08125,61.21875,30,5,0,0,5,5,35,8,3,2018
20180831,6.861458333333334,9.904166666666667,5.435416666666666,76.625,31,6,0,0,5,5,35,8,3,2018
20180901,5.697916666666667,8.9,5.767708333333334,82.39583333333333,1,7,1,0,1,1,35,9,3,2018
20180902,2.2114583333333333,5.925,1.7395833333333333,76.96875,2,1,1,0,1,2,36,9,3,2018
20180903,3.6062499999999997,8.549999999999999,2.4385416666666666,67.6875,3,2,0,0,1,2,36,9,3,2018
20180904,5.823958333333334,10.021875,3.5375,66.26041666666667,4,3,0,0,1,2,36,9,3,2018
20180905,8.479166666666666,13.292708333333332,5.039583333333334,58.541666666666664,5,4,0,0,1,2,36,9,3,2018
20180906,9.507291666666667,13.112499999999999,7.632291666666667,70.15625,6,5,0,0,1,2,36,9,3,2018
20180907,5.7281249999999995,9.1,2.7781249999999997,67.39583333333333,7,6,0,0,1,2,36,9,3,2018
20180908,5.234375,8.3125,2.2687500000000003,69.29166666666667,8,7,1,0,2,2,36,9,3,2018
20180909,8.838541666666666,11.8125,7.6625000000000005,76.75,9,1,1,0,2,3,37,9,3,2018
20180910,9.054166666666667,10.5,7.298958333333334,82.88541666666667,10,2,0,0,2,3,37,9,3,2018
20180911,10.581249999999999,15.238541666666668,5.144791666666666,60.4375,11,3,0,0,2,3,37,9,3,2018
